norek,kdrek,ket,jenis,nilai,nocabang,namacabang
818,211.009,Titipan Dana BPJS Kesehatan,35,49860,79,SD Kanisius Kumendaman
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,99720,79,SD Kanisius Kumendaman
816,211.007,Titipan Iuran YADAPEN,35,104846,79,SD Kanisius Kumendaman
812,212.001,Titipan Dana Kesehatan,35,142968,79,SD Kanisius Kumendaman
1362,5.1.1.01,Iuran Pensiun Yadapen,36,181093,79,SD Kanisius Kumendaman
1348,5.1.1.02,Iuran BPJS Kesehatan,36,199440,79,SD Kanisius Kumendaman
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,211406,79,SD Kanisius Kumendaman
1371,212.002,Titipan SP,47,600000,79,SD Kanisius Kumendaman
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,79,SD Kanisius Kumendaman
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5870694,79,SD Kanisius Kumendaman
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,7000000,79,SD Kanisius Kumendaman
815,211.006,Titipan Dana Sosial (IDS),35,17500,126,SD Kanisius Minggir
1385,211.003.20,Titipan Lain-Lain,47,20000,126,SD Kanisius Minggir
818,211.009,Titipan Dana BPJS Kesehatan,35,46320,126,SD Kanisius Minggir
816,211.007,Titipan Iuran YADAPEN,35,90472,126,SD Kanisius Minggir
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,92640,126,SD Kanisius Minggir
812,212.001,Titipan Dana Kesehatan,35,123368,126,SD Kanisius Minggir
1362,5.1.1.01,Iuran Pensiun Yadapen,36,156265,126,SD Kanisius Minggir
1348,5.1.1.02,Iuran BPJS Kesehatan,36,185278,126,SD Kanisius Minggir
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,196394,126,SD Kanisius Minggir
1376,211.003.09,Titipan Dana Kegiatan,47,550000,126,SD Kanisius Minggir
1371,212.002,Titipan SP,47,1365834,126,SD Kanisius Minggir
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2357024,126,SD Kanisius Minggir
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2510376,126,SD Kanisius Minggir
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5550000,126,SD Kanisius Minggir
815,211.006,Titipan Dana Sosial (IDS),35,12500,124,SD Kanisius Ngapak
1385,211.003.20,Titipan Lain-Lain,47,20000,124,SD Kanisius Ngapak
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,46320,124,SD Kanisius Ngapak
816,211.007,Titipan Iuran YADAPEN,35,49465,124,SD Kanisius Ngapak
812,212.001,Titipan Dana Kesehatan,35,67452,124,SD Kanisius Ngapak
1362,5.1.1.01,Iuran Pensiun Yadapen,36,85439,124,SD Kanisius Ngapak
818,211.009,Titipan Dana BPJS Kesehatan,35,94410,124,SD Kanisius Ngapak
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,98197,124,SD Kanisius Ngapak
1376,211.003.09,Titipan Dana Kegiatan,47,300000,124,SD Kanisius Ngapak
1348,5.1.1.02,Iuran BPJS Kesehatan,36,377637,124,SD Kanisius Ngapak
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300060,124,SD Kanisius Ngapak
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2893467,124,SD Kanisius Ngapak
1371,212.002,Titipan SP,47,3969446,124,SD Kanisius Ngapak
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4200120,124,SD Kanisius Ngapak
815,211.006,Titipan Dana Sosial (IDS),35,12500,103,SD Kanisius Ngawen
818,211.009,Titipan Dana BPJS Kesehatan,35,21880,103,SD Kanisius Ngawen
1348,5.1.1.02,Iuran BPJS Kesehatan,36,87522,103,SD Kanisius Ngawen
1371,212.002,Titipan SP,47,630000,103,SD Kanisius Ngawen
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300080,103,SD Kanisius Ngawen
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5875000,103,SD Kanisius Ngawen
815,211.006,Titipan Dana Sosial (IDS),35,20000,81,SD Kanisius Notoyudan I
1385,211.003.20,Titipan Lain-Lain,47,20000,81,SD Kanisius Notoyudan I
818,211.009,Titipan Dana BPJS Kesehatan,35,147810,81,SD Kanisius Notoyudan I
816,211.007,Titipan Iuran YADAPEN,35,148990,81,SD Kanisius Notoyudan I
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,149580,81,SD Kanisius Notoyudan I
812,212.001,Titipan Dana Kesehatan,35,203166,81,SD Kanisius Notoyudan I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,257344,81,SD Kanisius Notoyudan I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,317109,81,SD Kanisius Notoyudan I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,591239,81,SD Kanisius Notoyudan I
1371,212.002,Titipan SP,47,900000,81,SD Kanisius Notoyudan I
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300030,81,SD Kanisius Notoyudan I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5600120,81,SD Kanisius Notoyudan I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,8157296,81,SD Kanisius Notoyudan I
815,211.006,Titipan Dana Sosial (IDS),35,15000,110,SD Kanisius Pelem Dukuh
1385,211.003.20,Titipan Lain-Lain,47,20000,110,SD Kanisius Pelem Dukuh
818,211.009,Titipan Dana BPJS Kesehatan,35,22077,110,SD Kanisius Pelem Dukuh
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,44155,110,SD Kanisius Pelem Dukuh
816,211.007,Titipan Iuran YADAPEN,35,50710,110,SD Kanisius Pelem Dukuh
812,212.001,Titipan Dana Kesehatan,35,69150,110,SD Kanisius Pelem Dukuh
1348,5.1.1.02,Iuran BPJS Kesehatan,36,88310,110,SD Kanisius Pelem Dukuh
1362,5.1.1.01,Iuran Pensiun Yadapen,36,164164,110,SD Kanisius Pelem Dukuh
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,187216,110,SD Kanisius Pelem Dukuh
1376,211.003.09,Titipan Dana Kegiatan,47,200000,110,SD Kanisius Pelem Dukuh
1371,212.002,Titipan SP,47,350000,110,SD Kanisius Pelem Dukuh
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1250000,110,SD Kanisius Pelem Dukuh
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4125000,110,SD Kanisius Pelem Dukuh
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,4350092,110,SD Kanisius Pelem Dukuh
815,211.006,Titipan Dana Sosial (IDS),35,15000,91,SD Kanisius Pijenan
1385,211.003.20,Titipan Lain-Lain,47,20000,91,SD Kanisius Pijenan
818,211.009,Titipan Dana BPJS Kesehatan,35,44573,91,SD Kanisius Pijenan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,82666,91,SD Kanisius Pijenan
816,211.007,Titipan Iuran YADAPEN,35,108264,91,SD Kanisius Pijenan
812,212.001,Titipan Dana Kesehatan,35,147631,91,SD Kanisius Pijenan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,175252,91,SD Kanisius Pijenan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,178290,91,SD Kanisius Pijenan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,186999,91,SD Kanisius Pijenan
1376,211.003.09,Titipan Dana Kegiatan,47,300000,91,SD Kanisius Pijenan
1371,212.002,Titipan SP,47,535000,91,SD Kanisius Pijenan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,91,SD Kanisius Pijenan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4150000,91,SD Kanisius Pijenan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5936134,91,SD Kanisius Pijenan
815,211.006,Titipan Dana Sosial (IDS),35,15000,112,SD Kanisius Promasan
1385,211.003.20,Titipan Lain-Lain,47,20000,112,SD Kanisius Promasan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,44155,112,SD Kanisius Promasan
816,211.007,Titipan Iuran YADAPEN,35,49465,112,SD Kanisius Promasan
812,212.001,Titipan Dana Kesehatan,35,67452,112,SD Kanisius Promasan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,85439,112,SD Kanisius Promasan
818,211.009,Titipan Dana BPJS Kesehatan,35,88308,112,SD Kanisius Promasan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,93608,112,SD Kanisius Promasan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,112,SD Kanisius Promasan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,353240,112,SD Kanisius Promasan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300077,112,SD Kanisius Promasan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2893449,112,SD Kanisius Promasan
1371,212.002,Titipan SP,47,2912000,112,SD Kanisius Promasan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5550154,112,SD Kanisius Promasan
815,211.006,Titipan Dana Sosial (IDS),35,20000,85,SD Kanisius Pugeran I
1385,211.003.20,Titipan Lain-Lain,47,20000,85,SD Kanisius Pugeran I
818,211.009,Titipan Dana BPJS Kesehatan,35,99720,85,SD Kanisius Pugeran I
812,212.001,Titipan Dana Kesehatan,17,185395,85,SD Kanisius Pugeran I
816,211.007,Titipan Iuran YADAPEN,35,246846,85,SD Kanisius Pugeran I
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,249300,85,SD Kanisius Pugeran I
1371,212.002,Titipan SP,47,315000,85,SD Kanisius Pugeran I
812,212.001,Titipan Dana Kesehatan,35,336600,85,SD Kanisius Pugeran I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,398880,85,SD Kanisius Pugeran I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,426360,85,SD Kanisius Pugeran I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,528515,85,SD Kanisius Pugeran I
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2357004,85,SD Kanisius Pugeran I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4200060,85,SD Kanisius Pugeran I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,11678202,85,SD Kanisius Pugeran I
815,211.006,Titipan Dana Sosial (IDS),35,17500,99,SD Kanisius Pulutan
818,211.009,Titipan Dana BPJS Kesehatan,35,65640,99,SD Kanisius Pulutan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,87522,99,SD Kanisius Pulutan
816,211.007,Titipan Iuran YADAPEN,35,99626,99,SD Kanisius Pulutan
812,212.001,Titipan Dana Kesehatan,35,135852,99,SD Kanisius Pulutan
812,212.001,Titipan Dana Kesehatan,17,155231,99,SD Kanisius Pulutan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,172079,99,SD Kanisius Pulutan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,185546,99,SD Kanisius Pulutan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,262566,99,SD Kanisius Pulutan
1376,211.003.09,Titipan Dana Kegiatan,47,300000,99,SD Kanisius Pulutan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300080,99,SD Kanisius Pulutan
1371,212.002,Titipan SP,47,2892224,99,SD Kanisius Pulutan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5543480,99,SD Kanisius Pulutan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5600080,99,SD Kanisius Pulutan
1385,211.003.20,Titipan Lain-Lain,47,40000,129,SD Kanisius Sengkan
815,211.006,Titipan Dana Sosial (IDS),35,57500,129,SD Kanisius Sengkan
1376,211.003.09,Titipan Dana Kegiatan,47,300000,129,SD Kanisius Sengkan
818,211.009,Titipan Dana BPJS Kesehatan,35,356680,129,SD Kanisius Sengkan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,833760,129,SD Kanisius Sengkan
816,211.007,Titipan Iuran YADAPEN,35,867177,129,SD Kanisius Sengkan
812,212.001,Titipan Dana Kesehatan,35,1182497,129,SD Kanisius Sengkan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,129,SD Kanisius Sengkan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,1426704,129,SD Kanisius Sengkan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,1497829,129,SD Kanisius Sengkan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,1767546,129,SD Kanisius Sengkan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,3654912,129,SD Kanisius Sengkan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5600120,129,SD Kanisius Sengkan
1371,212.002,Titipan SP,47,7373224,129,SD Kanisius Sengkan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,42862482,129,SD Kanisius Sengkan
815,211.006,Titipan Dana Sosial (IDS),35,40000,95,SD Kanisius Sorowajan
818,211.009,Titipan Dana BPJS Kesehatan,35,158163,95,SD Kanisius Sorowajan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,354632,95,SD Kanisius Sorowajan
816,211.007,Titipan Iuran YADAPEN,35,399928,95,SD Kanisius Sorowajan
812,212.001,Titipan Dana Kesehatan,35,545349,95,SD Kanisius Sorowajan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,632643,95,SD Kanisius Sorowajan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,690777,95,SD Kanisius Sorowajan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,751824,95,SD Kanisius Sorowajan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1250000,95,SD Kanisius Sorowajan
1371,212.002,Titipan SP,47,5403472,95,SD Kanisius Sorowajan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,8400065,95,SD Kanisius Sorowajan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,21538807,95,SD Kanisius Sorowajan
815,211.006,Titipan Dana Sosial (IDS),35,10000,86,SD Kanisius Tegal Mulyo
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,43079,86,SD Kanisius Tegal Mulyo
816,211.007,Titipan Iuran YADAPEN,35,56391,86,SD Kanisius Tegal Mulyo
818,211.009,Titipan Dana BPJS Kesehatan,35,74790,86,SD Kanisius Tegal Mulyo
812,212.001,Titipan Dana Kesehatan,35,76895,86,SD Kanisius Tegal Mulyo
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,91328,86,SD Kanisius Tegal Mulyo
1362,5.1.1.01,Iuran Pensiun Yadapen,36,97401,86,SD Kanisius Tegal Mulyo
1348,5.1.1.02,Iuran BPJS Kesehatan,36,299160,86,SD Kanisius Tegal Mulyo
1371,212.002,Titipan SP,47,795000,86,SD Kanisius Tegal Mulyo
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,3388195,86,SD Kanisius Tegal Mulyo
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4200060,86,SD Kanisius Tegal Mulyo
815,211.006,Titipan Dana Sosial (IDS),35,20000,137,SD Kanisius Totogan
1385,211.003.20,Titipan Lain-Lain,47,20000,137,SD Kanisius Totogan
818,211.009,Titipan Dana BPJS Kesehatan,35,118588,137,SD Kanisius Totogan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,185280,137,SD Kanisius Totogan
816,211.007,Titipan Iuran YADAPEN,35,198079,137,SD Kanisius Totogan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,137,SD Kanisius Totogan
812,212.001,Titipan Dana Kesehatan,35,270105,137,SD Kanisius Totogan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,342133,137,SD Kanisius Totogan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,392788,137,SD Kanisius Totogan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,474350,137,SD Kanisius Totogan
1371,212.002,Titipan SP,47,1025000,137,SD Kanisius Totogan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1250000,137,SD Kanisius Totogan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4200030,137,SD Kanisius Totogan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,10833722,137,SD Kanisius Totogan
815,211.006,Titipan Dana Sosial (IDS),35,5000,105,SD Kanisius Trengguno
1371,212.002,Titipan SP,47,220000,105,SD Kanisius Trengguno
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,105,SD Kanisius Trengguno
815,211.006,Titipan Dana Sosial (IDS),35,20000,116,SD Kanisius Wates
1385,211.003.20,Titipan Lain-Lain,47,20000,116,SD Kanisius Wates
818,211.009,Titipan Dana BPJS Kesehatan,35,92812,116,SD Kanisius Wates
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,258861,116,SD Kanisius Wates
816,211.007,Titipan Iuran YADAPEN,35,283912,116,SD Kanisius Wates
1348,5.1.1.02,Iuran BPJS Kesehatan,36,371249,116,SD Kanisius Wates
812,212.001,Titipan Dana Kesehatan,35,387145,116,SD Kanisius Wates
1362,5.1.1.01,Iuran Pensiun Yadapen,36,490385,116,SD Kanisius Wates
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,548781,116,SD Kanisius Wates
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2008894,116,SD Kanisius Wates
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,2800093,116,SD Kanisius Wates
1371,212.002,Titipan SP,47,4354166,116,SD Kanisius Wates
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,13661243,116,SD Kanisius Wates
815,211.006,Titipan Dana Sosial (IDS),35,42500,83,SD Kanisius Wirobrajan I
1385,211.003.20,Titipan Lain-Lain,47,60000,83,SD Kanisius Wirobrajan I
818,211.009,Titipan Dana BPJS Kesehatan,35,190590,83,SD Kanisius Wirobrajan I
816,211.007,Titipan Iuran YADAPEN,35,371903,83,SD Kanisius Wirobrajan I
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,398880,83,SD Kanisius Wirobrajan I
812,212.001,Titipan Dana Kesehatan,17,437850,83,SD Kanisius Wirobrajan I
812,212.001,Titipan Dana Kesehatan,35,507129,83,SD Kanisius Wirobrajan I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,642364,83,SD Kanisius Wirobrajan I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,762355,83,SD Kanisius Wirobrajan I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,845624,83,SD Kanisius Wirobrajan I
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1325000,83,SD Kanisius Wirobrajan I
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2008859,83,SD Kanisius Wirobrajan I
1371,212.002,Titipan SP,47,5483334,83,SD Kanisius Wirobrajan I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,9800120,83,SD Kanisius Wirobrajan I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,18950823,83,SD Kanisius Wirobrajan I
815,211.006,Titipan Dana Sosial (IDS),35,30000,102,SD Kanisius Wonosari II
818,211.009,Titipan Dana BPJS Kesehatan,35,156210,102,SD Kanisius Wonosari II
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,218805,102,SD Kanisius Wonosari II
816,211.007,Titipan Iuran YADAPEN,35,238872,102,SD Kanisius Wonosari II
1376,211.003.09,Titipan Dana Kegiatan,47,300000,102,SD Kanisius Wonosari II
812,212.001,Titipan Dana Kesehatan,35,325731,102,SD Kanisius Wonosari II
1362,5.1.1.01,Iuran Pensiun Yadapen,36,412592,102,SD Kanisius Wonosari II
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,463865,102,SD Kanisius Wonosari II
1348,5.1.1.02,Iuran BPJS Kesehatan,36,624852,102,SD Kanisius Wonosari II
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1325080,102,SD Kanisius Wonosari II
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1539410,102,SD Kanisius Wonosari II
1371,212.002,Titipan SP,47,5385512,102,SD Kanisius Wonosari II
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,8400160,102,SD Kanisius Wonosari II
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,11463468,102,SD Kanisius Wonosari II
1385,211.003.20,Titipan Lain-Lain,47,20000,145,SMP Kanisius Bambanglipuro
815,211.006,Titipan Dana Sosial (IDS),35,25000,145,SMP Kanisius Bambanglipuro
814,211.005,Titipan PPH 21,45,34800,145,SMP Kanisius Bambanglipuro
818,211.009,Titipan Dana BPJS Kesehatan,35,45568,145,SMP Kanisius Bambanglipuro
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,128986,145,SMP Kanisius Bambanglipuro
816,211.007,Titipan Iuran YADAPEN,35,154717,145,SMP Kanisius Bambanglipuro
1348,5.1.1.02,Iuran BPJS Kesehatan,36,182271,145,SMP Kanisius Bambanglipuro
1376,211.003.09,Titipan Dana Kegiatan,47,200000,145,SMP Kanisius Bambanglipuro
812,212.001,Titipan Dana Kesehatan,35,210975,145,SMP Kanisius Bambanglipuro
1362,5.1.1.01,Iuran Pensiun Yadapen,36,267236,145,SMP Kanisius Bambanglipuro
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,273449,145,SMP Kanisius Bambanglipuro
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,2625000,145,SMP Kanisius Bambanglipuro
1371,212.002,Titipan SP,47,2860000,145,SMP Kanisius Bambanglipuro
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,8160000,145,SMP Kanisius Bambanglipuro
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,8745146,145,SMP Kanisius Bambanglipuro
1385,211.003.20,Titipan Lain-Lain,47,20000,140,SMP Kanisius Gayam
814,211.005,Titipan PPH 21,45,21000,140,SMP Kanisius Gayam
815,211.006,Titipan Dana Sosial (IDS),35,40000,140,SMP Kanisius Gayam
818,211.009,Titipan Dana BPJS Kesehatan,35,122880,140,SMP Kanisius Gayam
816,211.007,Titipan Iuran YADAPEN,35,342206,140,SMP Kanisius Gayam
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,349020,140,SMP Kanisius Gayam
812,212.001,Titipan Dana Kesehatan,35,466632,140,SMP Kanisius Gayam
1348,5.1.1.02,Iuran BPJS Kesehatan,36,491519,140,SMP Kanisius Gayam
1362,5.1.1.01,Iuran Pensiun Yadapen,36,591070,140,SMP Kanisius Gayam
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,739921,140,SMP Kanisius Gayam
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1325000,140,SMP Kanisius Gayam
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2152817,140,SMP Kanisius Gayam
1371,212.002,Titipan SP,47,4181950,140,SMP Kanisius Gayam
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,12020000,140,SMP Kanisius Gayam
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,18261921,140,SMP Kanisius Gayam
815,211.006,Titipan Dana Sosial (IDS),35,32500,142,SMP Kanisius Kalasan
814,211.005,Titipan PPH 21,45,55200,142,SMP Kanisius Kalasan
818,211.009,Titipan Dana BPJS Kesehatan,35,187050,142,SMP Kanisius Kalasan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,324240,142,SMP Kanisius Kalasan
816,211.007,Titipan Iuran YADAPEN,35,358746,142,SMP Kanisius Kalasan
812,212.001,Titipan Dana Kesehatan,35,489192,142,SMP Kanisius Kalasan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,619642,142,SMP Kanisius Kalasan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,687379,142,SMP Kanisius Kalasan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,840832,142,SMP Kanisius Kalasan
1371,212.002,Titipan SP,47,1660000,142,SMP Kanisius Kalasan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2136604,142,SMP Kanisius Kalasan
1385,211.003.20,Titipan Lain-Lain,47,2650000,142,SMP Kanisius Kalasan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,10920060,142,SMP Kanisius Kalasan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,18340164,142,SMP Kanisius Kalasan
814,211.005,Titipan PPH 21,45,10800,141,SMP Kanisius Pakem
815,211.006,Titipan Dana Sosial (IDS),35,17500,141,SMP Kanisius Pakem
818,211.009,Titipan Dana BPJS Kesehatan,35,48090,141,SMP Kanisius Pakem
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,138960,141,SMP Kanisius Pakem
816,211.007,Titipan Iuran YADAPEN,35,147940,141,SMP Kanisius Pakem
1348,5.1.1.02,Iuran BPJS Kesehatan,36,192359,141,SMP Kanisius Pakem
812,212.001,Titipan Dana Kesehatan,35,201735,141,SMP Kanisius Pakem
1376,211.003.09,Titipan Dana Kegiatan,47,250000,141,SMP Kanisius Pakem
1362,5.1.1.01,Iuran Pensiun Yadapen,36,255531,141,SMP Kanisius Pakem
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,294591,141,SMP Kanisius Pakem
1371,212.002,Titipan SP,47,450000,141,SMP Kanisius Pakem
1385,211.003.20,Titipan Lain-Lain,47,1476800,141,SMP Kanisius Pakem
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1883056,141,SMP Kanisius Pakem
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,6186569,141,SMP Kanisius Pakem
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6460000,141,SMP Kanisius Pakem
814,211.005,Titipan PPH 21,45,11400,144,SMP Kanisius Sleman
815,211.006,Titipan Dana Sosial (IDS),35,20000,144,SMP Kanisius Sleman
1385,211.003.20,Titipan Lain-Lain,47,20000,144,SMP Kanisius Sleman
818,211.009,Titipan Dana BPJS Kesehatan,35,115800,144,SMP Kanisius Sleman
1376,211.003.09,Titipan Dana Kegiatan,47,200000,144,SMP Kanisius Sleman
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,231600,144,SMP Kanisius Sleman
816,211.007,Titipan Iuran YADAPEN,35,244898,144,SMP Kanisius Sleman
812,212.001,Titipan Dana Kesehatan,35,333948,144,SMP Kanisius Sleman
1362,5.1.1.01,Iuran Pensiun Yadapen,36,423000,144,SMP Kanisius Sleman
1348,5.1.1.02,Iuran BPJS Kesehatan,36,463195,144,SMP Kanisius Sleman
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,490985,144,SMP Kanisius Sleman
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,620000,144,SMP Kanisius Sleman
1371,212.002,Titipan SP,47,1911112,144,SMP Kanisius Sleman
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,2575000,144,SMP Kanisius Sleman
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,13691946,144,SMP Kanisius Sleman
815,211.006,Titipan Dana Sosial (IDS),35,20000,143,SMP Kanisius Wonosari
814,211.005,Titipan PPH 21,45,22200,143,SMP Kanisius Wonosari
818,211.009,Titipan Dana BPJS Kesehatan,35,44288,143,SMP Kanisius Wonosari
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,87522,143,SMP Kanisius Wonosari
816,211.007,Titipan Iuran YADAPEN,35,99525,143,SMP Kanisius Wonosari
812,212.001,Titipan Dana Kesehatan,35,135714,143,SMP Kanisius Wonosari
1362,5.1.1.01,Iuran Pensiun Yadapen,36,171905,143,SMP Kanisius Wonosari
