norek,kdrek,ket,jenis,nilai,nocabang,namacabang
816,211.007,Titipan Iuran YADAPEN,35,90472,126,SD Kanisius Minggir
1385,211.003.20,Titipan Lain-Lain,47,20000,126,SD Kanisius Minggir
1371,212.002,Titipan SP,47,1365834,126,SD Kanisius Minggir
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2893485,124,SD Kanisius Ngapak
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4200190,124,SD Kanisius Ngapak
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300095,124,SD Kanisius Ngapak
1348,5.1.1.02,Iuran BPJS Kesehatan,36,352134,124,SD Kanisius Ngapak
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,98197,124,SD Kanisius Ngapak
1362,5.1.1.01,Iuran Pensiun Yadapen,36,85439,124,SD Kanisius Ngapak
818,211.009,Titipan Dana BPJS Kesehatan,35,88033,124,SD Kanisius Ngapak
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,46320,124,SD Kanisius Ngapak
1376,211.003.09,Titipan Dana Kegiatan,47,300000,124,SD Kanisius Ngapak
812,212.001,Titipan Dana Kesehatan,35,67452,124,SD Kanisius Ngapak
816,211.007,Titipan Iuran YADAPEN,35,49465,124,SD Kanisius Ngapak
1385,211.003.20,Titipan Lain-Lain,47,20000,124,SD Kanisius Ngapak
1371,212.002,Titipan SP,47,2579166,124,SD Kanisius Ngapak
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5875000,103,SD Kanisius Ngawen
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300092,103,SD Kanisius Ngawen
1348,5.1.1.02,Iuran BPJS Kesehatan,36,81969,103,SD Kanisius Ngawen
818,211.009,Titipan Dana BPJS Kesehatan,35,20492,103,SD Kanisius Ngawen
1371,212.002,Titipan SP,47,630000,103,SD Kanisius Ngawen
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,8157332,81,SD Kanisius Notoyudan I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5600191,81,SD Kanisius Notoyudan I
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300048,81,SD Kanisius Notoyudan I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,551336,81,SD Kanisius Notoyudan I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,317109,81,SD Kanisius Notoyudan I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,257344,81,SD Kanisius Notoyudan I
818,211.009,Titipan Dana BPJS Kesehatan,35,137835,81,SD Kanisius Notoyudan I
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,149580,81,SD Kanisius Notoyudan I
812,212.001,Titipan Dana Kesehatan,35,203166,81,SD Kanisius Notoyudan I
816,211.007,Titipan Iuran YADAPEN,35,148990,81,SD Kanisius Notoyudan I
1385,211.003.20,Titipan Lain-Lain,47,20000,81,SD Kanisius Notoyudan I
1371,212.002,Titipan SP,47,900000,81,SD Kanisius Notoyudan I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5335221,110,SD Kanisius Pelem Dukuh
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4125000,110,SD Kanisius Pelem Dukuh
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1250000,110,SD Kanisius Pelem Dukuh
1348,5.1.1.02,Iuran BPJS Kesehatan,36,85060,110,SD Kanisius Pelem Dukuh
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,187216,110,SD Kanisius Pelem Dukuh
1362,5.1.1.01,Iuran Pensiun Yadapen,36,164164,110,SD Kanisius Pelem Dukuh
818,211.009,Titipan Dana BPJS Kesehatan,35,21265,110,SD Kanisius Pelem Dukuh
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,88310,110,SD Kanisius Pelem Dukuh
1376,211.003.09,Titipan Dana Kegiatan,47,200000,110,SD Kanisius Pelem Dukuh
812,212.001,Titipan Dana Kesehatan,35,129603,110,SD Kanisius Pelem Dukuh
816,211.007,Titipan Iuran YADAPEN,35,95043,110,SD Kanisius Pelem Dukuh
1385,211.003.20,Titipan Lain-Lain,47,20000,110,SD Kanisius Pelem Dukuh
1371,212.002,Titipan SP,47,500000,110,SD Kanisius Pelem Dukuh
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5936083,91,SD Kanisius Pijenan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4150000,91,SD Kanisius Pijenan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,91,SD Kanisius Pijenan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,172888,91,SD Kanisius Pijenan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,175252,91,SD Kanisius Pijenan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,186999,91,SD Kanisius Pijenan
818,211.009,Titipan Dana BPJS Kesehatan,35,43222,91,SD Kanisius Pijenan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,82666,91,SD Kanisius Pijenan
1376,211.003.09,Titipan Dana Kegiatan,47,300000,91,SD Kanisius Pijenan
812,212.001,Titipan Dana Kesehatan,35,147631,91,SD Kanisius Pijenan
816,211.007,Titipan Iuran YADAPEN,35,108264,91,SD Kanisius Pijenan
1385,211.003.20,Titipan Lain-Lain,47,20000,91,SD Kanisius Pijenan
1371,212.002,Titipan SP,47,535000,91,SD Kanisius Pijenan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2893486,112,SD Kanisius Promasan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5550008,112,SD Kanisius Promasan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300004,112,SD Kanisius Promasan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,329310,112,SD Kanisius Promasan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,93608,112,SD Kanisius Promasan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,85439,112,SD Kanisius Promasan
818,211.009,Titipan Dana BPJS Kesehatan,35,82326,112,SD Kanisius Promasan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,44155,112,SD Kanisius Promasan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,112,SD Kanisius Promasan
812,212.001,Titipan Dana Kesehatan,17,165160,112,SD Kanisius Promasan
812,212.001,Titipan Dana Kesehatan,35,67452,112,SD Kanisius Promasan
816,211.007,Titipan Iuran YADAPEN,35,49465,112,SD Kanisius Promasan
1385,211.003.20,Titipan Lain-Lain,47,20000,112,SD Kanisius Promasan
1371,212.002,Titipan SP,47,2912000,112,SD Kanisius Promasan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,11678238,85,SD Kanisius Pugeran I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4200096,85,SD Kanisius Pugeran I
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2357004,85,SD Kanisius Pugeran I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,371964,85,SD Kanisius Pugeran I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,528515,85,SD Kanisius Pugeran I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,426360,85,SD Kanisius Pugeran I
818,211.009,Titipan Dana BPJS Kesehatan,35,92992,85,SD Kanisius Pugeran I
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,249300,85,SD Kanisius Pugeran I
812,212.001,Titipan Dana Kesehatan,35,336600,85,SD Kanisius Pugeran I
816,211.007,Titipan Iuran YADAPEN,35,246846,85,SD Kanisius Pugeran I
1385,211.003.20,Titipan Lain-Lain,47,20000,85,SD Kanisius Pugeran I
1371,212.002,Titipan SP,47,315000,85,SD Kanisius Pugeran I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5543514,99,SD Kanisius Pulutan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5600092,99,SD Kanisius Pulutan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300092,99,SD Kanisius Pulutan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,247194,99,SD Kanisius Pulutan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,185546,99,SD Kanisius Pulutan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,172079,99,SD Kanisius Pulutan
818,211.009,Titipan Dana BPJS Kesehatan,35,61798,99,SD Kanisius Pulutan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,87522,99,SD Kanisius Pulutan
1376,211.003.09,Titipan Dana Kegiatan,47,300000,99,SD Kanisius Pulutan
812,212.001,Titipan Dana Kesehatan,35,135852,99,SD Kanisius Pulutan
816,211.007,Titipan Iuran YADAPEN,35,99626,99,SD Kanisius Pulutan
1371,212.002,Titipan SP,47,2892224,99,SD Kanisius Pulutan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,42862155,129,SD Kanisius Sengkan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5600190,129,SD Kanisius Sengkan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,3654947,129,SD Kanisius Sengkan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,129,SD Kanisius Sengkan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,1347843,129,SD Kanisius Sengkan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,1767546,129,SD Kanisius Sengkan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,1497829,129,SD Kanisius Sengkan
818,211.009,Titipan Dana BPJS Kesehatan,35,336958,129,SD Kanisius Sengkan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,833760,129,SD Kanisius Sengkan
1376,211.003.09,Titipan Dana Kegiatan,47,300000,129,SD Kanisius Sengkan
812,212.001,Titipan Dana Kesehatan,17,605464,129,SD Kanisius Sengkan
812,212.001,Titipan Dana Kesehatan,35,1182497,129,SD Kanisius Sengkan
816,211.007,Titipan Iuran YADAPEN,35,867177,129,SD Kanisius Sengkan
1385,211.003.20,Titipan Lain-Lain,47,40000,129,SD Kanisius Sengkan
1371,212.002,Titipan SP,47,7373224,129,SD Kanisius Sengkan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,21538744,95,SD Kanisius Sorowajan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,8400064,95,SD Kanisius Sorowajan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1250000,95,SD Kanisius Sorowajan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,613599,95,SD Kanisius Sorowajan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,751824,95,SD Kanisius Sorowajan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,690777,95,SD Kanisius Sorowajan
818,211.009,Titipan Dana BPJS Kesehatan,35,153399,95,SD Kanisius Sorowajan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,354632,95,SD Kanisius Sorowajan
1376,211.003.09,Titipan Dana Kegiatan,47,0,95,SD Kanisius Sorowajan
812,212.001,Titipan Dana Kesehatan,17,1044000,95,SD Kanisius Sorowajan
812,212.001,Titipan Dana Kesehatan,35,545349,95,SD Kanisius Sorowajan
816,211.007,Titipan Iuran YADAPEN,35,399928,95,SD Kanisius Sorowajan
1371,212.002,Titipan SP,47,8428472,95,SD Kanisius Sorowajan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,3388213,86,SD Kanisius Tegal Mulyo
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4200096,86,SD Kanisius Tegal Mulyo
1348,5.1.1.02,Iuran BPJS Kesehatan,36,278973,86,SD Kanisius Tegal Mulyo
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,91328,86,SD Kanisius Tegal Mulyo
1362,5.1.1.01,Iuran Pensiun Yadapen,36,97401,86,SD Kanisius Tegal Mulyo
818,211.009,Titipan Dana BPJS Kesehatan,35,69744,86,SD Kanisius Tegal Mulyo
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,43079,86,SD Kanisius Tegal Mulyo
812,212.001,Titipan Dana Kesehatan,35,76895,86,SD Kanisius Tegal Mulyo
816,211.007,Titipan Iuran YADAPEN,35,56391,86,SD Kanisius Tegal Mulyo
1385,211.003.20,Titipan Lain-Lain,47,20000,86,SD Kanisius Tegal Mulyo
1371,212.002,Titipan SP,47,725000,86,SD Kanisius Tegal Mulyo
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,10833710,137,SD Kanisius Totogan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4200048,137,SD Kanisius Totogan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1250000,137,SD Kanisius Totogan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,448376,137,SD Kanisius Totogan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,392788,137,SD Kanisius Totogan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,342133,137,SD Kanisius Totogan
818,211.009,Titipan Dana BPJS Kesehatan,35,112094,137,SD Kanisius Totogan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,185280,137,SD Kanisius Totogan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,137,SD Kanisius Totogan
812,212.001,Titipan Dana Kesehatan,35,270105,137,SD Kanisius Totogan
816,211.007,Titipan Iuran YADAPEN,35,198079,137,SD Kanisius Totogan
1385,211.003.20,Titipan Lain-Lain,47,20000,137,SD Kanisius Totogan
1371,212.002,Titipan SP,47,900000,137,SD Kanisius Totogan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1675000,105,SD Kanisius Trengguno
1376,211.003.09,Titipan Dana Kegiatan,47,250000,105,SD Kanisius Trengguno
812,212.001,Titipan Dana Kesehatan,35,67818,105,SD Kanisius Trengguno
1371,212.002,Titipan SP,47,220000,105,SD Kanisius Trengguno
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,13661278,116,SD Kanisius Wates
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3300035,116,SD Kanisius Wates
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2008894,116,SD Kanisius Wates
1348,5.1.1.02,Iuran BPJS Kesehatan,36,335558,116,SD Kanisius Wates
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,548781,116,SD Kanisius Wates
1362,5.1.1.01,Iuran Pensiun Yadapen,36,490385,116,SD Kanisius Wates
818,211.009,Titipan Dana BPJS Kesehatan,35,83889,116,SD Kanisius Wates
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,258861,116,SD Kanisius Wates
812,212.001,Titipan Dana Kesehatan,35,387145,116,SD Kanisius Wates
816,211.007,Titipan Iuran YADAPEN,35,283912,116,SD Kanisius Wates
1385,211.003.20,Titipan Lain-Lain,47,20000,116,SD Kanisius Wates
1371,212.002,Titipan SP,47,4354166,116,SD Kanisius Wates
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,18950829,83,SD Kanisius Wirobrajan I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,9800190,83,SD Kanisius Wirobrajan I
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2008894,83,SD Kanisius Wirobrajan I
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1325000,83,SD Kanisius Wirobrajan I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,717607,83,SD Kanisius Wirobrajan I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,845624,83,SD Kanisius Wirobrajan I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,642364,83,SD Kanisius Wirobrajan I
818,211.009,Titipan Dana BPJS Kesehatan,35,179401,83,SD Kanisius Wirobrajan I
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,398880,83,SD Kanisius Wirobrajan I
812,212.001,Titipan Dana Kesehatan,35,507129,83,SD Kanisius Wirobrajan I
816,211.007,Titipan Iuran YADAPEN,35,371903,83,SD Kanisius Wirobrajan I
1385,211.003.20,Titipan Lain-Lain,47,60000,83,SD Kanisius Wirobrajan I
1371,212.002,Titipan SP,47,5258334,83,SD Kanisius Wirobrajan I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,11463505,102,SD Kanisius Wonosari II
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,8900184,102,SD Kanisius Wonosari II
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1539444,102,SD Kanisius Wonosari II
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1325092,102,SD Kanisius Wonosari II
1348,5.1.1.02,Iuran BPJS Kesehatan,36,591270,102,SD Kanisius Wonosari II
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,463865,102,SD Kanisius Wonosari II
1362,5.1.1.01,Iuran Pensiun Yadapen,36,412592,102,SD Kanisius Wonosari II
818,211.009,Titipan Dana BPJS Kesehatan,35,147817,102,SD Kanisius Wonosari II
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,218805,102,SD Kanisius Wonosari II
1376,211.003.09,Titipan Dana Kegiatan,47,300000,102,SD Kanisius Wonosari II
812,212.001,Titipan Dana Kesehatan,35,325731,102,SD Kanisius Wonosari II
816,211.007,Titipan Iuran YADAPEN,35,238872,102,SD Kanisius Wonosari II
1371,212.002,Titipan SP,47,5385512,102,SD Kanisius Wonosari II
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,8745179,145,SMP Kanisius Bambanglipuro
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,8160000,145,SMP Kanisius Bambanglipuro
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,2625000,145,SMP Kanisius Bambanglipuro
1348,5.1.1.02,Iuran BPJS Kesehatan,36,179264,145,SMP Kanisius Bambanglipuro
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,273449,145,SMP Kanisius Bambanglipuro
1362,5.1.1.01,Iuran Pensiun Yadapen,36,267236,145,SMP Kanisius Bambanglipuro
818,211.009,Titipan Dana BPJS Kesehatan,35,44816,145,SMP Kanisius Bambanglipuro
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,128986,145,SMP Kanisius Bambanglipuro
1376,211.003.09,Titipan Dana Kegiatan,47,200000,145,SMP Kanisius Bambanglipuro
812,212.001,Titipan Dana Kesehatan,35,210975,145,SMP Kanisius Bambanglipuro
816,211.007,Titipan Iuran YADAPEN,35,154717,145,SMP Kanisius Bambanglipuro
1385,211.003.20,Titipan Lain-Lain,47,20000,145,SMP Kanisius Bambanglipuro
814,211.005,Titipan PPH 21,45,37200,145,SMP Kanisius Bambanglipuro
1371,212.002,Titipan SP,47,2860000,145,SMP Kanisius Bambanglipuro
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,18261951,140,SMP Kanisius Gayam
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,12260000,140,SMP Kanisius Gayam
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2152835,140,SMP Kanisius Gayam
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1325000,140,SMP Kanisius Gayam
1348,5.1.1.02,Iuran BPJS Kesehatan,36,459708,140,SMP Kanisius Gayam
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,739921,140,SMP Kanisius Gayam
1362,5.1.1.01,Iuran Pensiun Yadapen,36,591070,140,SMP Kanisius Gayam
818,211.009,Titipan Dana BPJS Kesehatan,35,114928,140,SMP Kanisius Gayam
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,349020,140,SMP Kanisius Gayam
812,212.001,Titipan Dana Kesehatan,35,466632,140,SMP Kanisius Gayam
816,211.007,Titipan Iuran YADAPEN,35,342206,140,SMP Kanisius Gayam
1385,211.003.20,Titipan Lain-Lain,47,20000,140,SMP Kanisius Gayam
814,211.005,Titipan PPH 21,45,33000,140,SMP Kanisius Gayam
1371,212.002,Titipan SP,47,4281950,140,SMP Kanisius Gayam
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,17859887,142,SMP Kanisius Kalasan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,10920190,142,SMP Kanisius Kalasan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2586639,142,SMP Kanisius Kalasan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,798556,142,SMP Kanisius Kalasan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,687379,142,SMP Kanisius Kalasan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,619642,142,SMP Kanisius Kalasan
818,211.009,Titipan Dana BPJS Kesehatan,35,199638,142,SMP Kanisius Kalasan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,324240,142,SMP Kanisius Kalasan
812,212.001,Titipan Dana Kesehatan,35,489192,142,SMP Kanisius Kalasan
816,211.007,Titipan Iuran YADAPEN,35,358746,142,SMP Kanisius Kalasan
1385,211.003.20,Titipan Lain-Lain,47,2371200,142,SMP Kanisius Kalasan
814,211.005,Titipan PPH 21,45,40800,142,SMP Kanisius Kalasan
1371,212.002,Titipan SP,47,1660000,142,SMP Kanisius Kalasan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,6186522,141,SMP Kanisius Pakem
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6460000,141,SMP Kanisius Pakem
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1883056,141,SMP Kanisius Pakem
1348,5.1.1.02,Iuran BPJS Kesehatan,36,179372,141,SMP Kanisius Pakem
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,294591,141,SMP Kanisius Pakem
1362,5.1.1.01,Iuran Pensiun Yadapen,36,255531,141,SMP Kanisius Pakem
818,211.009,Titipan Dana BPJS Kesehatan,35,44843,141,SMP Kanisius Pakem
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,138960,141,SMP Kanisius Pakem
812,212.001,Titipan Dana Kesehatan,35,201735,141,SMP Kanisius Pakem
816,211.007,Titipan Iuran YADAPEN,35,147940,141,SMP Kanisius Pakem
1385,211.003.20,Titipan Lain-Lain,47,1476800,141,SMP Kanisius Pakem
814,211.005,Titipan PPH 21,45,13200,141,SMP Kanisius Pakem
1371,212.002,Titipan SP,47,450000,141,SMP Kanisius Pakem
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,13691692,144,SMP Kanisius Sleman
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,380000,144,SMP Kanisius Sleman
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,2575000,144,SMP Kanisius Sleman
1348,5.1.1.02,Iuran BPJS Kesehatan,36,434631,144,SMP Kanisius Sleman
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,490985,144,SMP Kanisius Sleman
1362,5.1.1.01,Iuran Pensiun Yadapen,36,423000,144,SMP Kanisius Sleman
818,211.009,Titipan Dana BPJS Kesehatan,35,87062,144,SMP Kanisius Sleman
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,231600,144,SMP Kanisius Sleman
1376,211.003.09,Titipan Dana Kegiatan,47,200000,144,SMP Kanisius Sleman
812,212.001,Titipan Dana Kesehatan,35,333948,144,SMP Kanisius Sleman
816,211.007,Titipan Iuran YADAPEN,35,244898,144,SMP Kanisius Sleman
1385,211.003.20,Titipan Lain-Lain,47,154000,144,SMP Kanisius Sleman
814,211.005,Titipan PPH 21,45,21000,144,SMP Kanisius Sleman
1371,212.002,Titipan SP,47,1916112,144,SMP Kanisius Sleman
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5658869,143,SMP Kanisius Wonosari
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,8007592,143,SMP Kanisius Wonosari
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,2575000,143,SMP Kanisius Wonosari
1348,5.1.1.02,Iuran BPJS Kesehatan,36,253570,143,SMP Kanisius Wonosari
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,185546,143,SMP Kanisius Wonosari
1362,5.1.1.01,Iuran Pensiun Yadapen,36,171905,143,SMP Kanisius Wonosari
818,211.009,Titipan Dana BPJS Kesehatan,35,63384,143,SMP Kanisius Wonosari
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,87522,143,SMP Kanisius Wonosari
812,212.001,Titipan Dana Kesehatan,35,135714,143,SMP Kanisius Wonosari
816,211.007,Titipan Iuran YADAPEN,35,99525,143,SMP Kanisius Wonosari
814,211.005,Titipan PPH 21,45,35400,143,SMP Kanisius Wonosari
1371,212.002,Titipan SP,47,450000,143,SMP Kanisius Wonosari
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2640486,101,TK Kanisius Baleharjo
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,101,TK Kanisius Baleharjo
1348,5.1.1.02,Iuran BPJS Kesehatan,36,82658,101,TK Kanisius Baleharjo
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,92773,101,TK Kanisius Baleharjo
1362,5.1.1.01,Iuran Pensiun Yadapen,36,82475,101,TK Kanisius Baleharjo
818,211.009,Titipan Dana BPJS Kesehatan,35,20664,101,TK Kanisius Baleharjo
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,43761,101,TK Kanisius Baleharjo
1376,211.003.09,Titipan Dana Kegiatan,47,200000,101,TK Kanisius Baleharjo
812,212.001,Titipan Dana Kesehatan,35,65112,101,TK Kanisius Baleharjo
816,211.007,Titipan Iuran YADAPEN,35,47749,101,TK Kanisius Baleharjo
1371,212.002,Titipan SP,47,2007778,101,TK Kanisius Baleharjo
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500000,108,TK Kanisius Bandung I
1376,211.003.09,Titipan Dana Kegiatan,47,250000,108,TK Kanisius Bandung I
1371,212.002,Titipan SP,47,200000,108,TK Kanisius Bandung I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,3008190,132,TK Kanisius Demangan Baru
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,2800064,132,TK Kanisius Demangan Baru
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1883096,132,TK Kanisius Demangan Baru
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1250000,132,TK Kanisius Demangan Baru
1348,5.1.1.02,Iuran BPJS Kesehatan,36,175649,132,TK Kanisius Demangan Baru
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,211406,132,TK Kanisius Demangan Baru
1362,5.1.1.01,Iuran Pensiun Yadapen,36,157932,132,TK Kanisius Demangan Baru
818,211.009,Titipan Dana BPJS Kesehatan,35,43912,132,TK Kanisius Demangan Baru
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,99720,132,TK Kanisius Demangan Baru
1376,211.003.09,Titipan Dana Kegiatan,47,250000,132,TK Kanisius Demangan Baru
812,212.001,Titipan Dana Kesehatan,35,236514,132,TK Kanisius Demangan Baru
816,211.007,Titipan Iuran YADAPEN,35,91435,132,TK Kanisius Demangan Baru
1385,211.003.20,Titipan Lain-Lain,47,20000,132,TK Kanisius Demangan Baru
1371,212.002,Titipan SP,47,2511390,132,TK Kanisius Demangan Baru
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2933113,89,TK Kanisius Immaculata Ganjuran
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,89,TK Kanisius Immaculata Ganjuran
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300042,89,TK Kanisius Immaculata Ganjuran
1348,5.1.1.02,Iuran BPJS Kesehatan,36,177774,89,TK Kanisius Immaculata Ganjuran
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,93978,89,TK Kanisius Immaculata Ganjuran
