norek,kdrek,ket,jenis,nilai,nocabang,namacabang
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5038000,30,SMP Kanisius Weleri
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1400000,30,SMP Kanisius Weleri
1362,5.1.1.01,Iuran Pensiun Yadapen,36,584097,30,SMP Kanisius Weleri
1348,5.1.1.02,Iuran BPJS Kesehatan,36,620912,30,SMP Kanisius Weleri
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,664890,30,SMP Kanisius Weleri
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,313626,30,SMP Kanisius Weleri
816,211.007,Titipan Iuran YADAPEN,35,338169,30,SMP Kanisius Weleri
818,211.009,Titipan Dana BPJS Kesehatan,35,155228,30,SMP Kanisius Weleri
1371,212.002,Titipan SP,47,1600000,30,SMP Kanisius Weleri
1371,212.002,Titipan SP,17,11346900,30,SMP Kanisius Weleri
812,212.001,Titipan Dana Kesehatan,35,461130,30,SMP Kanisius Weleri
817,211.008,Titipan Top Up Yadapen,47,350000,30,SMP Kanisius Weleri
1385,211.003.20,Titipan Lain - lain,47,100000,30,SMP Kanisius Weleri
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5046271,31,TK Kanisius Cungkup
1362,5.1.1.01,Iuran Pensiun Yadapen,36,156986,31,TK Kanisius Cungkup
1348,5.1.1.02,Iuran BPJS Kesehatan,36,182734,31,TK Kanisius Cungkup
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,197717,31,TK Kanisius Cungkup
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,93263,31,TK Kanisius Cungkup
816,211.007,Titipan Iuran YADAPEN,35,90888,31,TK Kanisius Cungkup
818,211.009,Titipan Dana BPJS Kesehatan,35,45684,31,TK Kanisius Cungkup
812,212.001,Titipan Dana Kesehatan,35,123936,31,TK Kanisius Cungkup
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,16611090,32,SD Kanisius Cungkup
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2766888,32,SD Kanisius Cungkup
1362,5.1.1.01,Iuran Pensiun Yadapen,36,629574,32,SD Kanisius Cungkup
1348,5.1.1.02,Iuran BPJS Kesehatan,36,659578,32,SD Kanisius Cungkup
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,706076,32,SD Kanisius Cungkup
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,333053,32,SD Kanisius Cungkup
816,211.007,Titipan Iuran YADAPEN,35,364496,32,SD Kanisius Cungkup
818,211.009,Titipan Dana BPJS Kesehatan,35,164896,32,SD Kanisius Cungkup
1371,212.002,Titipan SP,47,980000,32,SD Kanisius Cungkup
812,212.001,Titipan Dana Kesehatan,35,497033,32,SD Kanisius Cungkup
817,211.008,Titipan Top Up Yadapen,47,200000,32,SD Kanisius Cungkup
1377,212.003,Titipan Tabungan Tangkas ,47,50000,32,SD Kanisius Cungkup
1385,211.003.20,Titipan Lain - lain,47,100000,32,SD Kanisius Cungkup
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2610633,33,TK Kanisius Gendongan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3150000,33,TK Kanisius Gendongan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,78493,33,TK Kanisius Gendongan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,91367,33,TK Kanisius Gendongan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,100868,33,TK Kanisius Gendongan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,47579,33,TK Kanisius Gendongan
816,211.007,Titipan Iuran YADAPEN,35,45444,33,TK Kanisius Gendongan
818,211.009,Titipan Dana BPJS Kesehatan,35,22842,33,TK Kanisius Gendongan
812,212.001,Titipan Dana Kesehatan,35,61968,33,TK Kanisius Gendongan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,22972041,34,SD Kanisius Gendongan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1933120,34,SD Kanisius Gendongan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1600000,34,SD Kanisius Gendongan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,805205,34,SD Kanisius Gendongan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,780215,34,SD Kanisius Gendongan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,996063,34,SD Kanisius Gendongan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,469839,34,SD Kanisius Gendongan
816,211.007,Titipan Iuran YADAPEN,35,466178,34,SD Kanisius Gendongan
818,211.009,Titipan Dana BPJS Kesehatan,35,195055,34,SD Kanisius Gendongan
1371,212.002,Titipan SP,47,516700,34,SD Kanisius Gendongan
812,212.001,Titipan Dana Kesehatan,35,635689,34,SD Kanisius Gendongan
817,211.008,Titipan Top Up Yadapen,47,650000,34,SD Kanisius Gendongan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2775016,35,TK Kanisius Bedono
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1550000,35,TK Kanisius Bedono
1362,5.1.1.01,Iuran Pensiun Yadapen,36,87590,35,TK Kanisius Bedono
1348,5.1.1.02,Iuran BPJS Kesehatan,36,99239,35,TK Kanisius Bedono
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,35,TK Kanisius Bedono
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,35,TK Kanisius Bedono
816,211.007,Titipan Iuran YADAPEN,35,50710,35,TK Kanisius Bedono
818,211.009,Titipan Dana BPJS Kesehatan,35,24810,35,TK Kanisius Bedono
1371,212.002,Titipan SP,47,875000,35,TK Kanisius Bedono
812,212.001,Titipan Dana Kesehatan,35,69150,35,TK Kanisius Bedono
817,211.008,Titipan Top Up Yadapen,47,200000,35,TK Kanisius Bedono
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,9759885,36,SD Kanisius Bedono
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2211768,36,SD Kanisius Bedono
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4800000,36,SD Kanisius Bedono
1362,5.1.1.01,Iuran Pensiun Yadapen,36,384234,36,SD Kanisius Bedono
1348,5.1.1.02,Iuran BPJS Kesehatan,36,405078,36,SD Kanisius Bedono
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,437956,36,SD Kanisius Bedono
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,206584,36,SD Kanisius Bedono
816,211.007,Titipan Iuran YADAPEN,35,222456,36,SD Kanisius Bedono
818,211.009,Titipan Dana BPJS Kesehatan,35,101270,36,SD Kanisius Bedono
812,212.001,Titipan Dana Kesehatan,17,284000,36,SD Kanisius Bedono
1371,212.002,Titipan SP,47,3900000,36,SD Kanisius Bedono
812,212.001,Titipan Dana Kesehatan,35,303343,36,SD Kanisius Bedono
817,211.008,Titipan Top Up Yadapen,47,400000,36,SD Kanisius Bedono
1377,212.003,Titipan Tabungan Tangkas ,47,500000,36,SD Kanisius Bedono
1385,211.003.20,Titipan Lain - lain,47,100000,36,SD Kanisius Bedono
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2485142,37,TK Kanisius Genuk
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1550000,37,TK Kanisius Genuk
1362,5.1.1.01,Iuran Pensiun Yadapen,36,76574,37,TK Kanisius Genuk
1348,5.1.1.02,Iuran BPJS Kesehatan,36,99239,37,TK Kanisius Genuk
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,37,TK Kanisius Genuk
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,37,TK Kanisius Genuk
816,211.007,Titipan Iuran YADAPEN,35,44333,37,TK Kanisius Genuk
818,211.009,Titipan Dana BPJS Kesehatan,35,24810,37,TK Kanisius Genuk
812,212.001,Titipan Dana Kesehatan,35,60453,37,TK Kanisius Genuk
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,11461323,38,SD Kanisius Genuk
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1969258,38,SD Kanisius Genuk
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1550000,38,SD Kanisius Genuk
1362,5.1.1.01,Iuran Pensiun Yadapen,36,411932,38,SD Kanisius Genuk
1348,5.1.1.02,Iuran BPJS Kesehatan,36,496195,38,SD Kanisius Genuk
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,547445,38,SD Kanisius Genuk
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,258230,38,SD Kanisius Genuk
816,211.007,Titipan Iuran YADAPEN,35,238491,38,SD Kanisius Genuk
818,211.009,Titipan Dana BPJS Kesehatan,35,124050,38,SD Kanisius Genuk
1371,212.002,Titipan SP,47,3708400,38,SD Kanisius Genuk
812,212.001,Titipan Dana Kesehatan,35,325210,38,SD Kanisius Genuk
817,211.008,Titipan Top Up Yadapen,47,50000,38,SD Kanisius Genuk
1377,212.003,Titipan Tabungan Tangkas ,47,100000,38,SD Kanisius Genuk
1385,211.003.20,Titipan Lain - lain,47,100000,38,SD Kanisius Genuk
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2510352,39,TK Kanisius Harjosari
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1950000,39,TK Kanisius Harjosari
1362,5.1.1.01,Iuran Pensiun Yadapen,36,81331,39,TK Kanisius Harjosari
1348,5.1.1.02,Iuran BPJS Kesehatan,36,99239,39,TK Kanisius Harjosari
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,39,TK Kanisius Harjosari
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,39,TK Kanisius Harjosari
816,211.007,Titipan Iuran YADAPEN,35,47087,39,TK Kanisius Harjosari
818,211.009,Titipan Dana BPJS Kesehatan,35,24810,39,TK Kanisius Harjosari
1371,212.002,Titipan SP,47,746700,39,TK Kanisius Harjosari
812,212.001,Titipan Dana Kesehatan,35,64209,39,TK Kanisius Harjosari
1377,212.003,Titipan Tabungan Tangkas ,47,50000,39,TK Kanisius Harjosari
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,14228111,40,SD Kanisius Harjosari
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2707368,40,SD Kanisius Harjosari
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1550000,40,SD Kanisius Harjosari
1362,5.1.1.01,Iuran Pensiun Yadapen,36,538469,40,SD Kanisius Harjosari
1348,5.1.1.02,Iuran BPJS Kesehatan,36,641784,40,SD Kanisius Harjosari
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,656934,40,SD Kanisius Harjosari
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,309876,40,SD Kanisius Harjosari
816,211.007,Titipan Iuran YADAPEN,35,311749,40,SD Kanisius Harjosari
818,211.009,Titipan Dana BPJS Kesehatan,35,160446,40,SD Kanisius Harjosari
812,212.001,Titipan Dana Kesehatan,17,584000,40,SD Kanisius Harjosari
1371,212.002,Titipan SP,47,7281900,40,SD Kanisius Harjosari
1371,212.002,Titipan SP,17,75000000,40,SD Kanisius Harjosari
812,212.001,Titipan Dana Kesehatan,35,425108,40,SD Kanisius Harjosari
817,211.008,Titipan Top Up Yadapen,47,250000,40,SD Kanisius Harjosari
1385,211.003.20,Titipan Lain - lain,47,100000,40,SD Kanisius Harjosari
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,6151539,41,TK Kanisius Jimbaran
1362,5.1.1.01,Iuran Pensiun Yadapen,36,201833,41,TK Kanisius Jimbaran
1348,5.1.1.02,Iuran BPJS Kesehatan,36,205812,41,TK Kanisius Jimbaran
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,218978,41,TK Kanisius Jimbaran
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,103292,41,TK Kanisius Jimbaran
816,211.007,Titipan Iuran YADAPEN,35,116852,41,TK Kanisius Jimbaran
818,211.009,Titipan Dana BPJS Kesehatan,35,51453,41,TK Kanisius Jimbaran
1371,212.002,Titipan SP,47,1625000,41,TK Kanisius Jimbaran
812,212.001,Titipan Dana Kesehatan,35,159342,41,TK Kanisius Jimbaran
817,211.008,Titipan Top Up Yadapen,47,400000,41,TK Kanisius Jimbaran
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,18617494,42,SD Kanisius Jimbaran
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1866988,42,SD Kanisius Jimbaran
1362,5.1.1.01,Iuran Pensiun Yadapen,36,653755,42,SD Kanisius Jimbaran
1348,5.1.1.02,Iuran BPJS Kesehatan,36,728682,42,SD Kanisius Jimbaran
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,766423,42,SD Kanisius Jimbaran
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,361522,42,SD Kanisius Jimbaran
816,211.007,Titipan Iuran YADAPEN,35,378496,42,SD Kanisius Jimbaran
818,211.009,Titipan Dana BPJS Kesehatan,35,182171,42,SD Kanisius Jimbaran
1371,212.002,Titipan SP,47,6658300,42,SD Kanisius Jimbaran
812,212.001,Titipan Dana Kesehatan,35,423093,42,SD Kanisius Jimbaran
817,211.008,Titipan Top Up Yadapen,47,550000,42,SD Kanisius Jimbaran
1385,211.003.20,Titipan Lain - lain,47,100000,42,SD Kanisius Jimbaran
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2618473,43,TK Kanisius Kaliwinong
1362,5.1.1.01,Iuran Pensiun Yadapen,36,85439,43,TK Kanisius Kaliwinong
1348,5.1.1.02,Iuran BPJS Kesehatan,36,99239,43,TK Kanisius Kaliwinong
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,43,TK Kanisius Kaliwinong
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,43,TK Kanisius Kaliwinong
816,211.007,Titipan Iuran YADAPEN,35,49465,43,TK Kanisius Kaliwinong
818,211.009,Titipan Dana BPJS Kesehatan,35,24810,43,TK Kanisius Kaliwinong
1371,212.002,Titipan SP,47,700000,43,TK Kanisius Kaliwinong
812,212.001,Titipan Dana Kesehatan,35,67452,43,TK Kanisius Kaliwinong
817,211.008,Titipan Top Up Yadapen,47,50000,43,TK Kanisius Kaliwinong
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,11807117,44,SD Kanisius Kaliwinong
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3200000,44,SD Kanisius Kaliwinong
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,44,SD Kanisius Kaliwinong
1362,5.1.1.01,Iuran Pensiun Yadapen,36,362022,44,SD Kanisius Kaliwinong
1348,5.1.1.02,Iuran BPJS Kesehatan,36,480536,44,SD Kanisius Kaliwinong
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,437956,44,SD Kanisius Kaliwinong
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,206584,44,SD Kanisius Kaliwinong
816,211.007,Titipan Iuran YADAPEN,35,209595,44,SD Kanisius Kaliwinong
818,211.009,Titipan Dana BPJS Kesehatan,35,141030,44,SD Kanisius Kaliwinong
1371,212.002,Titipan SP,47,2220000,44,SD Kanisius Kaliwinong
812,212.001,Titipan Dana Kesehatan,35,285808,44,SD Kanisius Kaliwinong
817,211.008,Titipan Top Up Yadapen,47,200000,44,SD Kanisius Kaliwinong
1385,211.003.20,Titipan Lain - lain,47,100000,44,SD Kanisius Kaliwinong
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,3258100,45,TK Kanisius Lodoyong
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,38,45,TK Kanisius Lodoyong
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,45,TK Kanisius Lodoyong
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,45,TK Kanisius Lodoyong
1348,5.1.1.02,Iuran BPJS Kesehatan,36,99239,45,TK Kanisius Lodoyong
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,45,TK Kanisius Lodoyong
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,45,TK Kanisius Lodoyong
816,211.007,Titipan Iuran YADAPEN,35,52539,45,TK Kanisius Lodoyong
818,211.009,Titipan Dana BPJS Kesehatan,35,24810,45,TK Kanisius Lodoyong
1371,212.002,Titipan SP,47,700000,45,TK Kanisius Lodoyong
812,212.001,Titipan Dana Kesehatan,35,71643,45,TK Kanisius Lodoyong
817,211.008,Titipan Top Up Yadapen,47,200000,45,TK Kanisius Lodoyong
1385,211.003.20,Titipan Lain - lain,47,199000,45,TK Kanisius Lodoyong
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,15053176,46,SD Kanisius Lodoyong
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4800000,46,SD Kanisius Lodoyong
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,46,SD Kanisius Lodoyong
1362,5.1.1.01,Iuran Pensiun Yadapen,36,462383,46,SD Kanisius Lodoyong
1348,5.1.1.02,Iuran BPJS Kesehatan,36,520135,46,SD Kanisius Lodoyong
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,543150,46,SD Kanisius Lodoyong
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,256204,46,SD Kanisius Lodoyong
816,211.007,Titipan Iuran YADAPEN,35,267699,46,SD Kanisius Lodoyong
818,211.009,Titipan Dana BPJS Kesehatan,35,130034,46,SD Kanisius Lodoyong
1371,212.002,Titipan SP,47,4207300,46,SD Kanisius Lodoyong
812,212.001,Titipan Dana Kesehatan,35,365039,46,SD Kanisius Lodoyong
817,211.008,Titipan Top Up Yadapen,47,300000,46,SD Kanisius Lodoyong
1385,211.003.20,Titipan Lain - lain,47,1247500,46,SD Kanisius Lodoyong
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,19839007,47,SMP Kanisius Girisonta
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2087800,47,SMP Kanisius Girisonta
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3336000,47,SMP Kanisius Girisonta
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,47,SMP Kanisius Girisonta
1362,5.1.1.01,Iuran Pensiun Yadapen,36,701858,47,SMP Kanisius Girisonta
1348,5.1.1.02,Iuran BPJS Kesehatan,36,953069,47,SMP Kanisius Girisonta
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,762128,47,SMP Kanisius Girisonta
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,359496,47,SMP Kanisius Girisonta
816,211.007,Titipan Iuran YADAPEN,35,406345,47,SMP Kanisius Girisonta
818,211.009,Titipan Dana BPJS Kesehatan,35,238268,47,SMP Kanisius Girisonta
1371,212.002,Titipan SP,47,1506600,47,SMP Kanisius Girisonta
812,212.001,Titipan Dana Kesehatan,35,554098,47,SMP Kanisius Girisonta
817,211.008,Titipan Top Up Yadapen,47,200000,47,SMP Kanisius Girisonta
1385,211.003.20,Titipan Lain - lain,47,100000,47,SMP Kanisius Girisonta
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,17441450,48,SMK SPP Ambarawa
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,3164152,48,SMK SPP Ambarawa
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6961000,48,SMK SPP Ambarawa
1362,5.1.1.01,Iuran Pensiun Yadapen,36,635891,48,SMK SPP Ambarawa
1348,5.1.1.02,Iuran BPJS Kesehatan,36,612213,48,SMK SPP Ambarawa
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,656934,48,SMK SPP Ambarawa
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,309876,48,SMK SPP Ambarawa
816,211.007,Titipan Iuran YADAPEN,35,368153,48,SMK SPP Ambarawa
818,211.009,Titipan Dana BPJS Kesehatan,35,153054,48,SMK SPP Ambarawa
812,212.001,Titipan Dana Kesehatan,17,1126500,48,SMK SPP Ambarawa
1371,212.002,Titipan SP,47,1375000,48,SMK SPP Ambarawa
812,212.001,Titipan Dana Kesehatan,35,502019,48,SMK SPP Ambarawa
817,211.008,Titipan Top Up Yadapen,47,500000,48,SMK SPP Ambarawa
1385,211.003.20,Titipan Lain - lain,47,100000,48,SMK SPP Ambarawa
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,9751324,49,SMA Kanisius Ambarawa
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2767624,49,SMA Kanisius Ambarawa
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3269000,49,SMA Kanisius Ambarawa
1362,5.1.1.01,Iuran Pensiun Yadapen,36,387746,49,SMA Kanisius Ambarawa
1348,5.1.1.02,Iuran BPJS Kesehatan,36,402242,49,SMA Kanisius Ambarawa
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,437956,49,SMA Kanisius Ambarawa
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,206584,49,SMA Kanisius Ambarawa
816,211.007,Titipan Iuran YADAPEN,35,224488,49,SMA Kanisius Ambarawa
818,211.009,Titipan Dana BPJS Kesehatan,35,100561,49,SMA Kanisius Ambarawa
812,212.001,Titipan Dana Kesehatan,17,458300,49,SMA Kanisius Ambarawa
1371,212.002,Titipan SP,47,1300000,49,SMA Kanisius Ambarawa
812,212.001,Titipan Dana Kesehatan,35,306115,49,SMA Kanisius Ambarawa
1377,212.003,Titipan Tabungan Tangkas ,47,150000,49,SMA Kanisius Ambarawa
1385,211.003.20,Titipan Lain - lain,47,100000,49,SMA Kanisius Ambarawa
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,16539359,50,SMK Kanisius Ungaran
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2050084,50,SMK Kanisius Ungaran
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5650000,50,SMK Kanisius Ungaran
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1400000,50,SMK Kanisius Ungaran
1362,5.1.1.01,Iuran Pensiun Yadapen,36,550421,50,SMK Kanisius Ungaran
1348,5.1.1.02,Iuran BPJS Kesehatan,36,413013,50,SMK Kanisius Ungaran
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,656934,50,SMK Kanisius Ungaran
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,309876,50,SMK Kanisius Ungaran
816,211.007,Titipan Iuran YADAPEN,35,318671,50,SMK Kanisius Ungaran
818,211.009,Titipan Dana BPJS Kesehatan,35,103254,50,SMK Kanisius Ungaran
1371,212.002,Titipan SP,47,3094500,50,SMK Kanisius Ungaran
812,212.001,Titipan Dana Kesehatan,35,434542,50,SMK Kanisius Ungaran
1377,212.003,Titipan Tabungan Tangkas ,47,200000,50,SMK Kanisius Ungaran
1385,211.003.20,Titipan Lain - lain,47,100000,50,SMK Kanisius Ungaran
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,4896611,51,TK Kanisius Kudus
1362,5.1.1.01,Iuran Pensiun Yadapen,36,151297,51,TK Kanisius Kudus
1348,5.1.1.02,Iuran BPJS Kesehatan,36,195186,51,TK Kanisius Kudus
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,213432,51,TK Kanisius Kudus
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,100676,51,TK Kanisius Kudus
816,211.007,Titipan Iuran YADAPEN,35,87594,51,TK Kanisius Kudus
818,211.009,Titipan Dana BPJS Kesehatan,35,48796,51,TK Kanisius Kudus
812,212.001,Titipan Dana Kesehatan,35,119445,51,TK Kanisius Kudus
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,24416186,52,SD Kanisius Kudus
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,4406330,52,SD Kanisius Kudus
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6350000,52,SD Kanisius Kudus
1362,5.1.1.01,Iuran Pensiun Yadapen,36,837511,52,SD Kanisius Kudus
1348,5.1.1.02,Iuran BPJS Kesehatan,36,779109,52,SD Kanisius Kudus
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,1057670,52,SD Kanisius Kudus
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,498903,52,SD Kanisius Kudus
816,211.007,Titipan Iuran YADAPEN,35,484880,52,SD Kanisius Kudus
818,211.009,Titipan Dana BPJS Kesehatan,35,194776,52,SD Kanisius Kudus
1371,212.002,Titipan SP,47,2050000,52,SD Kanisius Kudus
812,212.001,Titipan Dana Kesehatan,35,735057,52,SD Kanisius Kudus
1377,212.003,Titipan Tabungan Tangkas ,47,100000,52,SD Kanisius Kudus
1385,211.003.20,Titipan Lain - lain,47,1035500,52,SD Kanisius Kudus
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2535682,53,TK Kanisius Jepara
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1600000,53,TK Kanisius Jepara
1362,5.1.1.01,Iuran Pensiun Yadapen,36,78493,53,TK Kanisius Jepara
1348,5.1.1.02,Iuran BPJS Kesehatan,36,90905,53,TK Kanisius Jepara
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,103919,53,TK Kanisius Jepara
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,49018,53,TK Kanisius Jepara
816,211.007,Titipan Iuran YADAPEN,35,45444,53,TK Kanisius Jepara
818,211.009,Titipan Dana BPJS Kesehatan,35,22726,53,TK Kanisius Jepara
812,212.001,Titipan Dana Kesehatan,35,61968,53,TK Kanisius Jepara
1377,212.003,Titipan Tabungan Tangkas ,47,50000,53,TK Kanisius Jepara
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,8241745,54,SD Kanisius Jepara
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6400000,54,SD Kanisius Jepara
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,54,SD Kanisius Jepara
1362,5.1.1.01,Iuran Pensiun Yadapen,36,257130,54,SD Kanisius Jepara
1348,5.1.1.02,Iuran BPJS Kesehatan,36,181810,54,SD Kanisius Jepara
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,311757,54,SD Kanisius Jepara
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,147054,54,SD Kanisius Jepara
816,211.007,Titipan Iuran YADAPEN,35,148867,54,SD Kanisius Jepara
818,211.009,Titipan Dana BPJS Kesehatan,35,45452,54,SD Kanisius Jepara
1371,212.002,Titipan SP,47,2601700,54,SD Kanisius Jepara
812,212.001,Titipan Dana Kesehatan,35,202998,54,SD Kanisius Jepara
1385,211.003.20,Titipan Lain - lain,47,100000,54,SD Kanisius Jepara
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5016580,55,TK Kanisius Pati
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,2950000,55,TK Kanisius Pati
1362,5.1.1.01,Iuran Pensiun Yadapen,36,157947,55,TK Kanisius Pati
1348,5.1.1.02,Iuran BPJS Kesehatan,36,169368,55,TK Kanisius Pati
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,185712,55,TK Kanisius Pati
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,87600,55,TK Kanisius Pati
816,211.007,Titipan Iuran YADAPEN,35,91443,55,TK Kanisius Pati
818,211.009,Titipan Dana BPJS Kesehatan,35,42342,55,TK Kanisius Pati
812,212.001,Titipan Dana Kesehatan,35,124695,55,TK Kanisius Pati
1377,212.003,Titipan Tabungan Tangkas ,47,150000,55,TK Kanisius Pati
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,34568774,56,SD Kanisius Pati
