norek,kdrek,ket,jenis,nilai,nocabang,namacabang
815,211.006,Titipan Dana Sosial (IDS),35,20000,28,SD Kanisius Sanjaya
1371,212.002,Titipan SP,47,1895000,28,SD Kanisius Sanjaya
812,212.001,Titipan Dana Kesehatan,35,133887,28,SD Kanisius Sanjaya
817,211.008,Titipan Top Up Yadapen,35,200000,28,SD Kanisius Sanjaya
1385,211.003.20,Titipan Lain - lain,47,230000,28,SD Kanisius Sanjaya
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,13670519,29,SMP Kanisius Sukorejo
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,4075776,29,SMP Kanisius Sukorejo
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6400000,29,SMP Kanisius Sukorejo
1362,5.1.1.01,Iuran Pensiun Yadapen,36,560462,29,SMP Kanisius Sukorejo
1348,5.1.1.02,Iuran BPJS Kesehatan,36,635116,29,SMP Kanisius Sukorejo
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,653304,29,SMP Kanisius Sukorejo
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,308161,29,SMP Kanisius Sukorejo
816,211.007,Titipan Iuran YADAPEN,35,324484,29,SMP Kanisius Sukorejo
818,211.009,Titipan Dana BPJS Kesehatan,35,158780,29,SMP Kanisius Sukorejo
812,212.001,Titipan Dana Kesehatan,17,90300,29,SMP Kanisius Sukorejo
815,211.006,Titipan Dana Sosial (IDS),35,50000,29,SMP Kanisius Sukorejo
1371,212.002,Titipan SP,47,4330000,29,SMP Kanisius Sukorejo
812,212.001,Titipan Dana Kesehatan,35,442470,29,SMP Kanisius Sukorejo
817,211.008,Titipan Top Up Yadapen,35,500000,29,SMP Kanisius Sukorejo
1377,212.003,Titipan Tabungan Tangkas ,47,400000,29,SMP Kanisius Sukorejo
1385,211.003.20,Titipan Lain - lain,47,230000,29,SMP Kanisius Sukorejo
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,17155577,30,SMP Kanisius Weleri
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1969258,30,SMP Kanisius Weleri
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6655000,30,SMP Kanisius Weleri
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1400000,30,SMP Kanisius Weleri
1362,5.1.1.01,Iuran Pensiun Yadapen,36,586340,30,SMP Kanisius Weleri
1348,5.1.1.02,Iuran BPJS Kesehatan,36,637756,30,SMP Kanisius Weleri
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,664890,30,SMP Kanisius Weleri
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,313626,30,SMP Kanisius Weleri
816,211.007,Titipan Iuran YADAPEN,35,339468,30,SMP Kanisius Weleri
818,211.009,Titipan Dana BPJS Kesehatan,35,159440,30,SMP Kanisius Weleri
815,211.006,Titipan Dana Sosial (IDS),35,55000,30,SMP Kanisius Weleri
1371,212.002,Titipan SP,47,1200000,30,SMP Kanisius Weleri
812,212.001,Titipan Dana Kesehatan,35,462901,30,SMP Kanisius Weleri
817,211.008,Titipan Top Up Yadapen,35,350000,30,SMP Kanisius Weleri
1385,211.003.20,Titipan Lain - lain,47,490000,30,SMP Kanisius Weleri
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5195751,31,TK Kanisius Cungkup
1362,5.1.1.01,Iuran Pensiun Yadapen,36,159824,31,TK Kanisius Cungkup
1348,5.1.1.02,Iuran BPJS Kesehatan,36,190316,31,TK Kanisius Cungkup
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,197717,31,TK Kanisius Cungkup
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,93263,31,TK Kanisius Cungkup
816,211.007,Titipan Iuran YADAPEN,35,92531,31,TK Kanisius Cungkup
818,211.009,Titipan Dana BPJS Kesehatan,35,47580,31,TK Kanisius Cungkup
815,211.006,Titipan Dana Sosial (IDS),35,10000,31,TK Kanisius Cungkup
812,212.001,Titipan Dana Kesehatan,35,126177,31,TK Kanisius Cungkup
1385,211.003.20,Titipan Lain - lain,47,130000,31,TK Kanisius Cungkup
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,16611243,32,SD Kanisius Cungkup
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2766888,32,SD Kanisius Cungkup
1362,5.1.1.01,Iuran Pensiun Yadapen,36,629574,32,SD Kanisius Cungkup
1348,5.1.1.02,Iuran BPJS Kesehatan,36,682585,32,SD Kanisius Cungkup
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,706076,32,SD Kanisius Cungkup
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,333053,32,SD Kanisius Cungkup
816,211.007,Titipan Iuran YADAPEN,35,364496,32,SD Kanisius Cungkup
818,211.009,Titipan Dana BPJS Kesehatan,35,170649,32,SD Kanisius Cungkup
815,211.006,Titipan Dana Sosial (IDS),35,35000,32,SD Kanisius Cungkup
1371,212.002,Titipan SP,47,980000,32,SD Kanisius Cungkup
812,212.001,Titipan Dana Kesehatan,35,497033,32,SD Kanisius Cungkup
817,211.008,Titipan Top Up Yadapen,35,200000,32,SD Kanisius Cungkup
1377,212.003,Titipan Tabungan Tangkas ,47,50000,32,SD Kanisius Cungkup
1385,211.003.20,Titipan Lain - lain,47,555000,32,SD Kanisius Cungkup
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2610681,33,TK Kanisius Gendongan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3150000,33,TK Kanisius Gendongan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,78493,33,TK Kanisius Gendongan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,95158,33,TK Kanisius Gendongan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,100868,33,TK Kanisius Gendongan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,47579,33,TK Kanisius Gendongan
816,211.007,Titipan Iuran YADAPEN,35,45444,33,TK Kanisius Gendongan
818,211.009,Titipan Dana BPJS Kesehatan,35,23790,33,TK Kanisius Gendongan
815,211.006,Titipan Dana Sosial (IDS),35,15000,33,TK Kanisius Gendongan
812,212.001,Titipan Dana Kesehatan,35,61968,33,TK Kanisius Gendongan
1385,211.003.20,Titipan Lain - lain,47,65000,33,TK Kanisius Gendongan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,20586967,34,SD Kanisius Gendongan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1933120,34,SD Kanisius Gendongan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1600000,34,SD Kanisius Gendongan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,728631,34,SD Kanisius Gendongan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,716972,34,SD Kanisius Gendongan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,895195,34,SD Kanisius Gendongan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,422260,34,SD Kanisius Gendongan
816,211.007,Titipan Iuran YADAPEN,35,421845,34,SD Kanisius Gendongan
818,211.009,Titipan Dana BPJS Kesehatan,35,179246,34,SD Kanisius Gendongan
812,212.001,Titipan Dana Kesehatan,17,1260000,34,SD Kanisius Gendongan
815,211.006,Titipan Dana Sosial (IDS),35,50000,34,SD Kanisius Gendongan
1371,212.002,Titipan SP,47,775000,34,SD Kanisius Gendongan
812,212.001,Titipan Dana Kesehatan,35,575236,34,SD Kanisius Gendongan
817,211.008,Titipan Top Up Yadapen,35,650000,34,SD Kanisius Gendongan
1385,211.003.20,Titipan Lain - lain,47,585000,34,SD Kanisius Gendongan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2858151,35,TK Kanisius Bedono
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1550000,35,TK Kanisius Bedono
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,35,TK Kanisius Bedono
1348,5.1.1.02,Iuran BPJS Kesehatan,36,103291,35,TK Kanisius Bedono
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,35,TK Kanisius Bedono
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,35,TK Kanisius Bedono
816,211.007,Titipan Iuran YADAPEN,35,52539,35,TK Kanisius Bedono
818,211.009,Titipan Dana BPJS Kesehatan,35,25823,35,TK Kanisius Bedono
815,211.006,Titipan Dana Sosial (IDS),35,10000,35,TK Kanisius Bedono
1371,212.002,Titipan SP,47,875000,35,TK Kanisius Bedono
812,212.001,Titipan Dana Kesehatan,35,71643,35,TK Kanisius Bedono
817,211.008,Titipan Top Up Yadapen,35,200000,35,TK Kanisius Bedono
1385,211.003.20,Titipan Lain - lain,47,65000,35,TK Kanisius Bedono
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,9759869,36,SD Kanisius Bedono
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2342996,36,SD Kanisius Bedono
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4800000,36,SD Kanisius Bedono
1362,5.1.1.01,Iuran Pensiun Yadapen,36,386869,36,SD Kanisius Bedono
1348,5.1.1.02,Iuran BPJS Kesehatan,36,414305,36,SD Kanisius Bedono
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,437956,36,SD Kanisius Bedono
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,206584,36,SD Kanisius Bedono
816,211.007,Titipan Iuran YADAPEN,35,223981,36,SD Kanisius Bedono
818,211.009,Titipan Dana BPJS Kesehatan,35,103577,36,SD Kanisius Bedono
815,211.006,Titipan Dana Sosial (IDS),35,35000,36,SD Kanisius Bedono
1371,212.002,Titipan SP,47,2600000,36,SD Kanisius Bedono
812,212.001,Titipan Dana Kesehatan,35,305423,36,SD Kanisius Bedono
817,211.008,Titipan Top Up Yadapen,35,400000,36,SD Kanisius Bedono
1377,212.003,Titipan Tabungan Tangkas ,47,400000,36,SD Kanisius Bedono
1385,211.003.20,Titipan Lain - lain,47,295000,36,SD Kanisius Bedono
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2485155,37,TK Kanisius Genuk
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1550000,37,TK Kanisius Genuk
1362,5.1.1.01,Iuran Pensiun Yadapen,36,76574,37,TK Kanisius Genuk
1348,5.1.1.02,Iuran BPJS Kesehatan,36,103291,37,TK Kanisius Genuk
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,37,TK Kanisius Genuk
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,37,TK Kanisius Genuk
816,211.007,Titipan Iuran YADAPEN,35,44333,37,TK Kanisius Genuk
818,211.009,Titipan Dana BPJS Kesehatan,35,25823,37,TK Kanisius Genuk
815,211.006,Titipan Dana Sosial (IDS),35,10000,37,TK Kanisius Genuk
812,212.001,Titipan Dana Kesehatan,35,60453,37,TK Kanisius Genuk
1385,211.003.20,Titipan Lain - lain,47,65000,37,TK Kanisius Genuk
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,11461388,38,SD Kanisius Genuk
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1969258,38,SD Kanisius Genuk
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1600000,38,SD Kanisius Genuk
1362,5.1.1.01,Iuran Pensiun Yadapen,36,411932,38,SD Kanisius Genuk
1348,5.1.1.02,Iuran BPJS Kesehatan,36,516455,38,SD Kanisius Genuk
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,547445,38,SD Kanisius Genuk
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,258230,38,SD Kanisius Genuk
816,211.007,Titipan Iuran YADAPEN,35,238491,38,SD Kanisius Genuk
818,211.009,Titipan Dana BPJS Kesehatan,35,129115,38,SD Kanisius Genuk
815,211.006,Titipan Dana Sosial (IDS),35,30000,38,SD Kanisius Genuk
1371,212.002,Titipan SP,47,3708400,38,SD Kanisius Genuk
812,212.001,Titipan Dana Kesehatan,35,325210,38,SD Kanisius Genuk
817,211.008,Titipan Top Up Yadapen,35,50000,38,SD Kanisius Genuk
1377,212.003,Titipan Tabungan Tangkas ,47,100000,38,SD Kanisius Genuk
1385,211.003.20,Titipan Lain - lain,47,425000,38,SD Kanisius Genuk
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2510365,39,TK Kanisius Harjosari
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1775000,39,TK Kanisius Harjosari
1362,5.1.1.01,Iuran Pensiun Yadapen,36,81331,39,TK Kanisius Harjosari
1348,5.1.1.02,Iuran BPJS Kesehatan,36,103291,39,TK Kanisius Harjosari
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,39,TK Kanisius Harjosari
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,39,TK Kanisius Harjosari
816,211.007,Titipan Iuran YADAPEN,35,47087,39,TK Kanisius Harjosari
818,211.009,Titipan Dana BPJS Kesehatan,35,25823,39,TK Kanisius Harjosari
815,211.006,Titipan Dana Sosial (IDS),35,10000,39,TK Kanisius Harjosari
1371,212.002,Titipan SP,47,1225000,39,TK Kanisius Harjosari
812,212.001,Titipan Dana Kesehatan,35,64209,39,TK Kanisius Harjosari
1377,212.003,Titipan Tabungan Tangkas ,47,50000,39,TK Kanisius Harjosari
1385,211.003.20,Titipan Lain - lain,47,65000,39,TK Kanisius Harjosari
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,14551002,40,SD Kanisius Harjosari
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2707368,40,SD Kanisius Harjosari
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1550000,40,SD Kanisius Harjosari
1362,5.1.1.01,Iuran Pensiun Yadapen,36,543778,40,SD Kanisius Harjosari
1348,5.1.1.02,Iuran BPJS Kesehatan,36,672680,40,SD Kanisius Harjosari
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,656934,40,SD Kanisius Harjosari
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,309876,40,SD Kanisius Harjosari
816,211.007,Titipan Iuran YADAPEN,35,314823,40,SD Kanisius Harjosari
818,211.009,Titipan Dana BPJS Kesehatan,35,168172,40,SD Kanisius Harjosari
815,211.006,Titipan Dana Sosial (IDS),35,35000,40,SD Kanisius Harjosari
1371,212.002,Titipan SP,47,4613300,40,SD Kanisius Harjosari
812,212.001,Titipan Dana Kesehatan,35,429299,40,SD Kanisius Harjosari
817,211.008,Titipan Top Up Yadapen,35,250000,40,SD Kanisius Harjosari
1385,211.003.20,Titipan Lain - lain,47,490000,40,SD Kanisius Harjosari
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5979099,41,TK Kanisius Jimbaran
1362,5.1.1.01,Iuran Pensiun Yadapen,36,205588,41,TK Kanisius Jimbaran
1348,5.1.1.02,Iuran BPJS Kesehatan,36,209099,41,TK Kanisius Jimbaran
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,218978,41,TK Kanisius Jimbaran
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,103292,41,TK Kanisius Jimbaran
816,211.007,Titipan Iuran YADAPEN,35,119026,41,TK Kanisius Jimbaran
818,211.009,Titipan Dana BPJS Kesehatan,35,52275,41,TK Kanisius Jimbaran
815,211.006,Titipan Dana Sosial (IDS),35,10000,41,TK Kanisius Jimbaran
1371,212.002,Titipan SP,47,1625000,41,TK Kanisius Jimbaran
812,212.001,Titipan Dana Kesehatan,35,162306,41,TK Kanisius Jimbaran
817,211.008,Titipan Top Up Yadapen,35,400000,41,TK Kanisius Jimbaran
1385,211.003.20,Titipan Lain - lain,47,65000,41,TK Kanisius Jimbaran
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,21118700,42,SD Kanisius Jimbaran
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1866988,42,SD Kanisius Jimbaran
1362,5.1.1.01,Iuran Pensiun Yadapen,36,731610,42,SD Kanisius Jimbaran
1348,5.1.1.02,Iuran BPJS Kesehatan,36,752234,42,SD Kanisius Jimbaran
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,903967,42,SD Kanisius Jimbaran
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,426401,42,SD Kanisius Jimbaran
816,211.007,Titipan Iuran YADAPEN,35,423570,42,SD Kanisius Jimbaran
818,211.009,Titipan Dana BPJS Kesehatan,35,188060,42,SD Kanisius Jimbaran
815,211.006,Titipan Dana Sosial (IDS),35,40000,42,SD Kanisius Jimbaran
1371,212.002,Titipan SP,47,6300300,42,SD Kanisius Jimbaran
812,212.001,Titipan Dana Kesehatan,35,484557,42,SD Kanisius Jimbaran
817,211.008,Titipan Top Up Yadapen,35,550000,42,SD Kanisius Jimbaran
1385,211.003.20,Titipan Lain - lain,47,555000,42,SD Kanisius Jimbaran
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2618486,43,TK Kanisius Kaliwinong
1362,5.1.1.01,Iuran Pensiun Yadapen,36,85439,43,TK Kanisius Kaliwinong
1348,5.1.1.02,Iuran BPJS Kesehatan,36,103291,43,TK Kanisius Kaliwinong
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,43,TK Kanisius Kaliwinong
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,43,TK Kanisius Kaliwinong
816,211.007,Titipan Iuran YADAPEN,35,49465,43,TK Kanisius Kaliwinong
818,211.009,Titipan Dana BPJS Kesehatan,35,25823,43,TK Kanisius Kaliwinong
815,211.006,Titipan Dana Sosial (IDS),35,5000,43,TK Kanisius Kaliwinong
1371,212.002,Titipan SP,47,700000,43,TK Kanisius Kaliwinong
812,212.001,Titipan Dana Kesehatan,35,67452,43,TK Kanisius Kaliwinong
817,211.008,Titipan Top Up Yadapen,35,50000,43,TK Kanisius Kaliwinong
1385,211.003.20,Titipan Lain - lain,47,65000,43,TK Kanisius Kaliwinong
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,12215177,44,SD Kanisius Kaliwinong
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3200023,44,SD Kanisius Kaliwinong
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,44,SD Kanisius Kaliwinong
1362,5.1.1.01,Iuran Pensiun Yadapen,36,367849,44,SD Kanisius Kaliwinong
1348,5.1.1.02,Iuran BPJS Kesehatan,36,516455,44,SD Kanisius Kaliwinong
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,437956,44,SD Kanisius Kaliwinong
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,206584,44,SD Kanisius Kaliwinong
816,211.007,Titipan Iuran YADAPEN,35,212969,44,SD Kanisius Kaliwinong
818,211.009,Titipan Dana BPJS Kesehatan,35,154938,44,SD Kanisius Kaliwinong
815,211.006,Titipan Dana Sosial (IDS),35,35000,44,SD Kanisius Kaliwinong
1371,212.002,Titipan SP,47,1750000,44,SD Kanisius Kaliwinong
812,212.001,Titipan Dana Kesehatan,35,290409,44,SD Kanisius Kaliwinong
817,211.008,Titipan Top Up Yadapen,35,200000,44,SD Kanisius Kaliwinong
1385,211.003.20,Titipan Lain - lain,47,360000,44,SD Kanisius Kaliwinong
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,3258151,45,TK Kanisius Lodoyong
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,45,TK Kanisius Lodoyong
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,45,TK Kanisius Lodoyong
1348,5.1.1.02,Iuran BPJS Kesehatan,36,103291,45,TK Kanisius Lodoyong
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,109489,45,TK Kanisius Lodoyong
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,51646,45,TK Kanisius Lodoyong
816,211.007,Titipan Iuran YADAPEN,35,52539,45,TK Kanisius Lodoyong
818,211.009,Titipan Dana BPJS Kesehatan,35,25823,45,TK Kanisius Lodoyong
815,211.006,Titipan Dana Sosial (IDS),35,10000,45,TK Kanisius Lodoyong
1371,212.002,Titipan SP,47,700000,45,TK Kanisius Lodoyong
812,212.001,Titipan Dana Kesehatan,35,71643,45,TK Kanisius Lodoyong
817,211.008,Titipan Top Up Yadapen,35,200000,45,TK Kanisius Lodoyong
1385,211.003.20,Titipan Lain - lain,47,65000,45,TK Kanisius Lodoyong
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,15239210,46,SD Kanisius Lodoyong
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4800000,46,SD Kanisius Lodoyong
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,46,SD Kanisius Lodoyong
1362,5.1.1.01,Iuran Pensiun Yadapen,36,465917,46,SD Kanisius Lodoyong
1348,5.1.1.02,Iuran BPJS Kesehatan,36,542922,46,SD Kanisius Lodoyong
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,543150,46,SD Kanisius Lodoyong
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,256204,46,SD Kanisius Lodoyong
816,211.007,Titipan Iuran YADAPEN,35,269745,46,SD Kanisius Lodoyong
818,211.009,Titipan Dana BPJS Kesehatan,35,135732,46,SD Kanisius Lodoyong
815,211.006,Titipan Dana Sosial (IDS),35,45000,46,SD Kanisius Lodoyong
1371,212.002,Titipan SP,47,4100000,46,SD Kanisius Lodoyong
812,212.001,Titipan Dana Kesehatan,35,367829,46,SD Kanisius Lodoyong
817,211.008,Titipan Top Up Yadapen,35,800000,46,SD Kanisius Lodoyong
1385,211.003.20,Titipan Lain - lain,47,675000,46,SD Kanisius Lodoyong
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,19839063,47,SMP Kanisius Girisonta
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2087800,47,SMP Kanisius Girisonta
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3336046,47,SMP Kanisius Girisonta
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,47,SMP Kanisius Girisonta
1362,5.1.1.01,Iuran Pensiun Yadapen,36,701858,47,SMP Kanisius Girisonta
1348,5.1.1.02,Iuran BPJS Kesehatan,36,980673,47,SMP Kanisius Girisonta
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,762128,47,SMP Kanisius Girisonta
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,359496,47,SMP Kanisius Girisonta
816,211.007,Titipan Iuran YADAPEN,35,406345,47,SMP Kanisius Girisonta
818,211.009,Titipan Dana BPJS Kesehatan,35,245170,47,SMP Kanisius Girisonta
815,211.006,Titipan Dana Sosial (IDS),35,50000,47,SMP Kanisius Girisonta
1371,212.002,Titipan SP,47,2612000,47,SMP Kanisius Girisonta
812,212.001,Titipan Dana Kesehatan,35,554098,47,SMP Kanisius Girisonta
817,211.008,Titipan Top Up Yadapen,35,200000,47,SMP Kanisius Girisonta
1385,211.003.20,Titipan Lain - lain,47,555000,47,SMP Kanisius Girisonta
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,17647963,48,SMK SPP Ambarawa
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,3164152,48,SMK SPP Ambarawa
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6961000,48,SMK SPP Ambarawa
1362,5.1.1.01,Iuran Pensiun Yadapen,36,640037,48,SMK SPP Ambarawa
1348,5.1.1.02,Iuran BPJS Kesehatan,36,624369,48,SMK SPP Ambarawa
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,656934,48,SMK SPP Ambarawa
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,309876,48,SMK SPP Ambarawa
816,211.007,Titipan Iuran YADAPEN,35,370554,48,SMK SPP Ambarawa
818,211.009,Titipan Dana BPJS Kesehatan,35,156093,48,SMK SPP Ambarawa
815,211.006,Titipan Dana Sosial (IDS),35,50000,48,SMK SPP Ambarawa
1371,212.002,Titipan SP,47,1375000,48,SMK SPP Ambarawa
812,212.001,Titipan Dana Kesehatan,35,505292,48,SMK SPP Ambarawa
817,211.008,Titipan Top Up Yadapen,35,500000,48,SMK SPP Ambarawa
1385,211.003.20,Titipan Lain - lain,47,490000,48,SMK SPP Ambarawa
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,9818444,49,SMA Kanisius Ambarawa
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2767624,49,SMA Kanisius Ambarawa
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3269000,49,SMA Kanisius Ambarawa
1362,5.1.1.01,Iuran Pensiun Yadapen,36,390295,49,SMA Kanisius Ambarawa
1348,5.1.1.02,Iuran BPJS Kesehatan,36,413164,49,SMA Kanisius Ambarawa
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,437956,49,SMA Kanisius Ambarawa
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,206584,49,SMA Kanisius Ambarawa
816,211.007,Titipan Iuran YADAPEN,35,225964,49,SMA Kanisius Ambarawa
818,211.009,Titipan Dana BPJS Kesehatan,35,103292,49,SMA Kanisius Ambarawa
815,211.006,Titipan Dana Sosial (IDS),35,30000,49,SMA Kanisius Ambarawa
1371,212.002,Titipan SP,47,1300000,49,SMA Kanisius Ambarawa
812,212.001,Titipan Dana Kesehatan,35,308128,49,SMA Kanisius Ambarawa
1377,212.003,Titipan Tabungan Tangkas ,47,150000,49,SMA Kanisius Ambarawa
1385,211.003.20,Titipan Lain - lain,47,360000,49,SMA Kanisius Ambarawa
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,17175705,50,SMK Kanisius Ungaran
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2050084,50,SMK Kanisius Ungaran
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5650000,50,SMK Kanisius Ungaran
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1400000,50,SMK Kanisius Ungaran
1362,5.1.1.01,Iuran Pensiun Yadapen,36,564526,50,SMK Kanisius Ungaran
1348,5.1.1.02,Iuran BPJS Kesehatan,36,425169,50,SMK Kanisius Ungaran
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,656934,50,SMK Kanisius Ungaran
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,309876,50,SMK Kanisius Ungaran
816,211.007,Titipan Iuran YADAPEN,35,326840,50,SMK Kanisius Ungaran
818,211.009,Titipan Dana BPJS Kesehatan,35,106293,50,SMK Kanisius Ungaran
812,212.001,Titipan Dana Kesehatan,17,1080000,50,SMK Kanisius Ungaran
815,211.006,Titipan Dana Sosial (IDS),35,50000,50,SMK Kanisius Ungaran
1371,212.002,Titipan SP,47,3094500,50,SMK Kanisius Ungaran
812,212.001,Titipan Dana Kesehatan,35,445680,50,SMK Kanisius Ungaran
1377,212.003,Titipan Tabungan Tangkas ,47,100000,50,SMK Kanisius Ungaran
1385,211.003.20,Titipan Lain - lain,47,490000,50,SMK Kanisius Ungaran
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,4896653,51,TK Kanisius Kudus
1362,5.1.1.01,Iuran Pensiun Yadapen,36,151297,51,TK Kanisius Kudus
1348,5.1.1.02,Iuran BPJS Kesehatan,36,201350,51,TK Kanisius Kudus
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,213432,51,TK Kanisius Kudus
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,100676,51,TK Kanisius Kudus
816,211.007,Titipan Iuran YADAPEN,35,87594,51,TK Kanisius Kudus
818,211.009,Titipan Dana BPJS Kesehatan,35,50338,51,TK Kanisius Kudus
815,211.006,Titipan Dana Sosial (IDS),35,10000,51,TK Kanisius Kudus
