norek,kdrek,ket,jenis,nilai,nocabang,namacabang
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,79,SD Kanisius Kumendaman
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,79,SD Kanisius Kumendaman
816,211.007,Titipan Iuran YADAPEN,35,0,79,SD Kanisius Kumendaman
818,211.009,Titipan Dana BPJS Kesehatan,35,0,79,SD Kanisius Kumendaman
814,211.005,Titipan PPH 21,45,0,79,SD Kanisius Kumendaman
815,211.006,Titipan Dana Sosial (IDS),35,0,79,SD Kanisius Kumendaman
1371,212.002,Titipan SP,47,0,79,SD Kanisius Kumendaman
812,212.001,Titipan Dana Kesehatan,47,0,79,SD Kanisius Kumendaman
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,126,SD Kanisius Minggir
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,126,SD Kanisius Minggir
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,126,SD Kanisius Minggir
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,126,SD Kanisius Minggir
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,126,SD Kanisius Minggir
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,126,SD Kanisius Minggir
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,126,SD Kanisius Minggir
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,126,SD Kanisius Minggir
816,211.007,Titipan Iuran YADAPEN,35,0,126,SD Kanisius Minggir
818,211.009,Titipan Dana BPJS Kesehatan,35,0,126,SD Kanisius Minggir
814,211.005,Titipan PPH 21,45,0,126,SD Kanisius Minggir
815,211.006,Titipan Dana Sosial (IDS),35,0,126,SD Kanisius Minggir
1371,212.002,Titipan SP,47,0,126,SD Kanisius Minggir
812,212.001,Titipan Dana Kesehatan,47,0,126,SD Kanisius Minggir
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,124,SD Kanisius Ngapak
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,124,SD Kanisius Ngapak
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,124,SD Kanisius Ngapak
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,124,SD Kanisius Ngapak
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,124,SD Kanisius Ngapak
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,124,SD Kanisius Ngapak
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,124,SD Kanisius Ngapak
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,124,SD Kanisius Ngapak
816,211.007,Titipan Iuran YADAPEN,35,0,124,SD Kanisius Ngapak
818,211.009,Titipan Dana BPJS Kesehatan,35,0,124,SD Kanisius Ngapak
814,211.005,Titipan PPH 21,45,0,124,SD Kanisius Ngapak
815,211.006,Titipan Dana Sosial (IDS),35,0,124,SD Kanisius Ngapak
1371,212.002,Titipan SP,47,0,124,SD Kanisius Ngapak
812,212.001,Titipan Dana Kesehatan,47,0,124,SD Kanisius Ngapak
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,103,SD Kanisius Ngawen
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,103,SD Kanisius Ngawen
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,103,SD Kanisius Ngawen
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,103,SD Kanisius Ngawen
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,103,SD Kanisius Ngawen
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,103,SD Kanisius Ngawen
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,103,SD Kanisius Ngawen
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,103,SD Kanisius Ngawen
816,211.007,Titipan Iuran YADAPEN,35,0,103,SD Kanisius Ngawen
818,211.009,Titipan Dana BPJS Kesehatan,35,0,103,SD Kanisius Ngawen
814,211.005,Titipan PPH 21,45,0,103,SD Kanisius Ngawen
815,211.006,Titipan Dana Sosial (IDS),35,0,103,SD Kanisius Ngawen
1371,212.002,Titipan SP,47,0,103,SD Kanisius Ngawen
812,212.001,Titipan Dana Kesehatan,47,0,103,SD Kanisius Ngawen
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,81,SD Kanisius Notoyudan I
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,81,SD Kanisius Notoyudan I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,81,SD Kanisius Notoyudan I
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,81,SD Kanisius Notoyudan I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,81,SD Kanisius Notoyudan I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,81,SD Kanisius Notoyudan I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,81,SD Kanisius Notoyudan I
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,81,SD Kanisius Notoyudan I
816,211.007,Titipan Iuran YADAPEN,35,0,81,SD Kanisius Notoyudan I
818,211.009,Titipan Dana BPJS Kesehatan,35,0,81,SD Kanisius Notoyudan I
814,211.005,Titipan PPH 21,45,0,81,SD Kanisius Notoyudan I
815,211.006,Titipan Dana Sosial (IDS),35,0,81,SD Kanisius Notoyudan I
1371,212.002,Titipan SP,47,0,81,SD Kanisius Notoyudan I
812,212.001,Titipan Dana Kesehatan,47,0,81,SD Kanisius Notoyudan I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,110,SD Kanisius Pelem Dukuh
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,110,SD Kanisius Pelem Dukuh
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,110,SD Kanisius Pelem Dukuh
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,110,SD Kanisius Pelem Dukuh
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,110,SD Kanisius Pelem Dukuh
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,110,SD Kanisius Pelem Dukuh
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,110,SD Kanisius Pelem Dukuh
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,110,SD Kanisius Pelem Dukuh
816,211.007,Titipan Iuran YADAPEN,35,0,110,SD Kanisius Pelem Dukuh
818,211.009,Titipan Dana BPJS Kesehatan,35,0,110,SD Kanisius Pelem Dukuh
814,211.005,Titipan PPH 21,45,0,110,SD Kanisius Pelem Dukuh
815,211.006,Titipan Dana Sosial (IDS),35,0,110,SD Kanisius Pelem Dukuh
1371,212.002,Titipan SP,47,0,110,SD Kanisius Pelem Dukuh
812,212.001,Titipan Dana Kesehatan,47,0,110,SD Kanisius Pelem Dukuh
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,91,SD Kanisius Pijenan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,91,SD Kanisius Pijenan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,91,SD Kanisius Pijenan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,91,SD Kanisius Pijenan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,91,SD Kanisius Pijenan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,91,SD Kanisius Pijenan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,91,SD Kanisius Pijenan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,91,SD Kanisius Pijenan
816,211.007,Titipan Iuran YADAPEN,35,0,91,SD Kanisius Pijenan
818,211.009,Titipan Dana BPJS Kesehatan,35,0,91,SD Kanisius Pijenan
814,211.005,Titipan PPH 21,45,0,91,SD Kanisius Pijenan
815,211.006,Titipan Dana Sosial (IDS),35,0,91,SD Kanisius Pijenan
1371,212.002,Titipan SP,47,0,91,SD Kanisius Pijenan
812,212.001,Titipan Dana Kesehatan,47,0,91,SD Kanisius Pijenan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,112,SD Kanisius Promasan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,112,SD Kanisius Promasan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,112,SD Kanisius Promasan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,112,SD Kanisius Promasan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,112,SD Kanisius Promasan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,112,SD Kanisius Promasan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,112,SD Kanisius Promasan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,112,SD Kanisius Promasan
816,211.007,Titipan Iuran YADAPEN,35,0,112,SD Kanisius Promasan
818,211.009,Titipan Dana BPJS Kesehatan,35,0,112,SD Kanisius Promasan
814,211.005,Titipan PPH 21,45,0,112,SD Kanisius Promasan
815,211.006,Titipan Dana Sosial (IDS),35,0,112,SD Kanisius Promasan
1371,212.002,Titipan SP,47,0,112,SD Kanisius Promasan
812,212.001,Titipan Dana Kesehatan,47,0,112,SD Kanisius Promasan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,85,SD Kanisius Pugeran I
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,85,SD Kanisius Pugeran I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,85,SD Kanisius Pugeran I
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,85,SD Kanisius Pugeran I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,85,SD Kanisius Pugeran I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,85,SD Kanisius Pugeran I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,85,SD Kanisius Pugeran I
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,85,SD Kanisius Pugeran I
816,211.007,Titipan Iuran YADAPEN,35,0,85,SD Kanisius Pugeran I
818,211.009,Titipan Dana BPJS Kesehatan,35,0,85,SD Kanisius Pugeran I
814,211.005,Titipan PPH 21,45,0,85,SD Kanisius Pugeran I
815,211.006,Titipan Dana Sosial (IDS),35,0,85,SD Kanisius Pugeran I
1371,212.002,Titipan SP,47,0,85,SD Kanisius Pugeran I
812,212.001,Titipan Dana Kesehatan,47,0,85,SD Kanisius Pugeran I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,99,SD Kanisius Pulutan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,99,SD Kanisius Pulutan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,99,SD Kanisius Pulutan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,99,SD Kanisius Pulutan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,99,SD Kanisius Pulutan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,99,SD Kanisius Pulutan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,99,SD Kanisius Pulutan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,99,SD Kanisius Pulutan
816,211.007,Titipan Iuran YADAPEN,35,0,99,SD Kanisius Pulutan
818,211.009,Titipan Dana BPJS Kesehatan,35,0,99,SD Kanisius Pulutan
814,211.005,Titipan PPH 21,45,0,99,SD Kanisius Pulutan
815,211.006,Titipan Dana Sosial (IDS),35,0,99,SD Kanisius Pulutan
1371,212.002,Titipan SP,47,0,99,SD Kanisius Pulutan
812,212.001,Titipan Dana Kesehatan,47,0,99,SD Kanisius Pulutan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,129,SD Kanisius Sengkan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,129,SD Kanisius Sengkan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,129,SD Kanisius Sengkan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,129,SD Kanisius Sengkan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,129,SD Kanisius Sengkan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,129,SD Kanisius Sengkan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,129,SD Kanisius Sengkan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,129,SD Kanisius Sengkan
816,211.007,Titipan Iuran YADAPEN,35,0,129,SD Kanisius Sengkan
818,211.009,Titipan Dana BPJS Kesehatan,35,0,129,SD Kanisius Sengkan
814,211.005,Titipan PPH 21,45,0,129,SD Kanisius Sengkan
815,211.006,Titipan Dana Sosial (IDS),35,0,129,SD Kanisius Sengkan
1371,212.002,Titipan SP,47,0,129,SD Kanisius Sengkan
812,212.001,Titipan Dana Kesehatan,47,0,129,SD Kanisius Sengkan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,95,SD Kanisius Sorowajan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,95,SD Kanisius Sorowajan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,95,SD Kanisius Sorowajan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,95,SD Kanisius Sorowajan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,95,SD Kanisius Sorowajan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,95,SD Kanisius Sorowajan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,95,SD Kanisius Sorowajan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,95,SD Kanisius Sorowajan
816,211.007,Titipan Iuran YADAPEN,35,0,95,SD Kanisius Sorowajan
818,211.009,Titipan Dana BPJS Kesehatan,35,0,95,SD Kanisius Sorowajan
814,211.005,Titipan PPH 21,45,0,95,SD Kanisius Sorowajan
815,211.006,Titipan Dana Sosial (IDS),35,0,95,SD Kanisius Sorowajan
1371,212.002,Titipan SP,47,0,95,SD Kanisius Sorowajan
812,212.001,Titipan Dana Kesehatan,47,0,95,SD Kanisius Sorowajan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,86,SD Kanisius Tegal Mulyo
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,86,SD Kanisius Tegal Mulyo
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,86,SD Kanisius Tegal Mulyo
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,86,SD Kanisius Tegal Mulyo
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,86,SD Kanisius Tegal Mulyo
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,86,SD Kanisius Tegal Mulyo
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,86,SD Kanisius Tegal Mulyo
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,86,SD Kanisius Tegal Mulyo
816,211.007,Titipan Iuran YADAPEN,35,0,86,SD Kanisius Tegal Mulyo
818,211.009,Titipan Dana BPJS Kesehatan,35,0,86,SD Kanisius Tegal Mulyo
814,211.005,Titipan PPH 21,45,0,86,SD Kanisius Tegal Mulyo
815,211.006,Titipan Dana Sosial (IDS),35,0,86,SD Kanisius Tegal Mulyo
1371,212.002,Titipan SP,47,0,86,SD Kanisius Tegal Mulyo
812,212.001,Titipan Dana Kesehatan,47,0,86,SD Kanisius Tegal Mulyo
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,137,SD Kanisius Totogan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,137,SD Kanisius Totogan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,137,SD Kanisius Totogan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,137,SD Kanisius Totogan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,137,SD Kanisius Totogan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,137,SD Kanisius Totogan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,137,SD Kanisius Totogan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,137,SD Kanisius Totogan
816,211.007,Titipan Iuran YADAPEN,35,0,137,SD Kanisius Totogan
818,211.009,Titipan Dana BPJS Kesehatan,35,0,137,SD Kanisius Totogan
814,211.005,Titipan PPH 21,45,0,137,SD Kanisius Totogan
815,211.006,Titipan Dana Sosial (IDS),35,0,137,SD Kanisius Totogan
1371,212.002,Titipan SP,47,0,137,SD Kanisius Totogan
812,212.001,Titipan Dana Kesehatan,47,0,137,SD Kanisius Totogan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,105,SD Kanisius Trengguno
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,105,SD Kanisius Trengguno
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,105,SD Kanisius Trengguno
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,105,SD Kanisius Trengguno
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,105,SD Kanisius Trengguno
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,105,SD Kanisius Trengguno
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,105,SD Kanisius Trengguno
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,105,SD Kanisius Trengguno
816,211.007,Titipan Iuran YADAPEN,35,0,105,SD Kanisius Trengguno
818,211.009,Titipan Dana BPJS Kesehatan,35,0,105,SD Kanisius Trengguno
814,211.005,Titipan PPH 21,45,0,105,SD Kanisius Trengguno
815,211.006,Titipan Dana Sosial (IDS),35,0,105,SD Kanisius Trengguno
1371,212.002,Titipan SP,47,0,105,SD Kanisius Trengguno
812,212.001,Titipan Dana Kesehatan,47,0,105,SD Kanisius Trengguno
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,116,SD Kanisius Wates
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,116,SD Kanisius Wates
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,116,SD Kanisius Wates
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,116,SD Kanisius Wates
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,116,SD Kanisius Wates
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,116,SD Kanisius Wates
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,116,SD Kanisius Wates
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,116,SD Kanisius Wates
816,211.007,Titipan Iuran YADAPEN,35,0,116,SD Kanisius Wates
818,211.009,Titipan Dana BPJS Kesehatan,35,0,116,SD Kanisius Wates
814,211.005,Titipan PPH 21,45,0,116,SD Kanisius Wates
815,211.006,Titipan Dana Sosial (IDS),35,0,116,SD Kanisius Wates
1371,212.002,Titipan SP,47,0,116,SD Kanisius Wates
812,212.001,Titipan Dana Kesehatan,47,0,116,SD Kanisius Wates
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,83,SD Kanisius Wirobrajan I
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,83,SD Kanisius Wirobrajan I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,83,SD Kanisius Wirobrajan I
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,83,SD Kanisius Wirobrajan I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,83,SD Kanisius Wirobrajan I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,83,SD Kanisius Wirobrajan I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,83,SD Kanisius Wirobrajan I
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,83,SD Kanisius Wirobrajan I
816,211.007,Titipan Iuran YADAPEN,35,0,83,SD Kanisius Wirobrajan I
818,211.009,Titipan Dana BPJS Kesehatan,35,0,83,SD Kanisius Wirobrajan I
814,211.005,Titipan PPH 21,45,0,83,SD Kanisius Wirobrajan I
815,211.006,Titipan Dana Sosial (IDS),35,0,83,SD Kanisius Wirobrajan I
1371,212.002,Titipan SP,47,0,83,SD Kanisius Wirobrajan I
812,212.001,Titipan Dana Kesehatan,47,0,83,SD Kanisius Wirobrajan I
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,102,SD Kanisius Wonosari II
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,102,SD Kanisius Wonosari II
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,102,SD Kanisius Wonosari II
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,102,SD Kanisius Wonosari II
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,102,SD Kanisius Wonosari II
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,102,SD Kanisius Wonosari II
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,102,SD Kanisius Wonosari II
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,102,SD Kanisius Wonosari II
816,211.007,Titipan Iuran YADAPEN,35,0,102,SD Kanisius Wonosari II
818,211.009,Titipan Dana BPJS Kesehatan,35,0,102,SD Kanisius Wonosari II
814,211.005,Titipan PPH 21,45,0,102,SD Kanisius Wonosari II
815,211.006,Titipan Dana Sosial (IDS),35,0,102,SD Kanisius Wonosari II
1371,212.002,Titipan SP,47,0,102,SD Kanisius Wonosari II
812,212.001,Titipan Dana Kesehatan,47,0,102,SD Kanisius Wonosari II
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,145,SMP Kanisius Bambanglipuro
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,145,SMP Kanisius Bambanglipuro
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,145,SMP Kanisius Bambanglipuro
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,145,SMP Kanisius Bambanglipuro
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,145,SMP Kanisius Bambanglipuro
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,145,SMP Kanisius Bambanglipuro
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,145,SMP Kanisius Bambanglipuro
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,145,SMP Kanisius Bambanglipuro
816,211.007,Titipan Iuran YADAPEN,35,0,145,SMP Kanisius Bambanglipuro
818,211.009,Titipan Dana BPJS Kesehatan,35,0,145,SMP Kanisius Bambanglipuro
814,211.005,Titipan PPH 21,45,0,145,SMP Kanisius Bambanglipuro
815,211.006,Titipan Dana Sosial (IDS),35,0,145,SMP Kanisius Bambanglipuro
1371,212.002,Titipan SP,47,0,145,SMP Kanisius Bambanglipuro
812,212.001,Titipan Dana Kesehatan,47,0,145,SMP Kanisius Bambanglipuro
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,140,SMP Kanisius Gayam
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,140,SMP Kanisius Gayam
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,140,SMP Kanisius Gayam
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,140,SMP Kanisius Gayam
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,140,SMP Kanisius Gayam
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,140,SMP Kanisius Gayam
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,140,SMP Kanisius Gayam
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,140,SMP Kanisius Gayam
816,211.007,Titipan Iuran YADAPEN,35,0,140,SMP Kanisius Gayam
818,211.009,Titipan Dana BPJS Kesehatan,35,0,140,SMP Kanisius Gayam
814,211.005,Titipan PPH 21,45,0,140,SMP Kanisius Gayam
815,211.006,Titipan Dana Sosial (IDS),35,0,140,SMP Kanisius Gayam
1371,212.002,Titipan SP,47,0,140,SMP Kanisius Gayam
812,212.001,Titipan Dana Kesehatan,47,0,140,SMP Kanisius Gayam
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,142,SMP Kanisius Kalasan
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,142,SMP Kanisius Kalasan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,142,SMP Kanisius Kalasan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,142,SMP Kanisius Kalasan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,142,SMP Kanisius Kalasan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,142,SMP Kanisius Kalasan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,142,SMP Kanisius Kalasan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,142,SMP Kanisius Kalasan
816,211.007,Titipan Iuran YADAPEN,35,0,142,SMP Kanisius Kalasan
818,211.009,Titipan Dana BPJS Kesehatan,35,0,142,SMP Kanisius Kalasan
814,211.005,Titipan PPH 21,45,0,142,SMP Kanisius Kalasan
815,211.006,Titipan Dana Sosial (IDS),35,0,142,SMP Kanisius Kalasan
1371,212.002,Titipan SP,47,0,142,SMP Kanisius Kalasan
812,212.001,Titipan Dana Kesehatan,47,0,142,SMP Kanisius Kalasan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,141,SMP Kanisius Pakem
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,141,SMP Kanisius Pakem
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,141,SMP Kanisius Pakem
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,141,SMP Kanisius Pakem
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,141,SMP Kanisius Pakem
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,141,SMP Kanisius Pakem
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,141,SMP Kanisius Pakem
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,141,SMP Kanisius Pakem
816,211.007,Titipan Iuran YADAPEN,35,0,141,SMP Kanisius Pakem
818,211.009,Titipan Dana BPJS Kesehatan,35,0,141,SMP Kanisius Pakem
814,211.005,Titipan PPH 21,45,0,141,SMP Kanisius Pakem
815,211.006,Titipan Dana Sosial (IDS),35,0,141,SMP Kanisius Pakem
1371,212.002,Titipan SP,47,0,141,SMP Kanisius Pakem
812,212.001,Titipan Dana Kesehatan,47,0,141,SMP Kanisius Pakem
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,0,144,SMP Kanisius Sleman
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,0,144,SMP Kanisius Sleman
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,0,144,SMP Kanisius Sleman
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,0,144,SMP Kanisius Sleman
1362,5.1.1.01,Iuran Pensiun Yadapen,36,0,144,SMP Kanisius Sleman
1348,5.1.1.02,Iuran BPJS Kesehatan,36,0,144,SMP Kanisius Sleman
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,0,144,SMP Kanisius Sleman
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,0,144,SMP Kanisius Sleman
816,211.007,Titipan Iuran YADAPEN,35,0,144,SMP Kanisius Sleman
818,211.009,Titipan Dana BPJS Kesehatan,35,0,144,SMP Kanisius Sleman
814,211.005,Titipan PPH 21,45,0,144,SMP Kanisius Sleman
815,211.006,Titipan Dana Sosial (IDS),35,0,144,SMP Kanisius Sleman
